workerid,A,B,percent,read_time_two,quant,read_time_one,decision_time,response
3,"""menner""","""nandow""",28,777,"""Many""",166,99,"""False"""
3,"""raster""","""movell""",80,756,"""More than half""",348,133,"""True"""
3,"""tecker""","""biller""",75,874,"""Many""",112,122,"""True"""
3,"""shrile""","""athoid""",67,912,"""Most""",160,91,"""False"""
3,"""puctor""","""recure""",65,843,"""Many""",634,102,"""True"""
3,"""cosutz""","""spover""",18,875,"""Fewer than half""",296,140,"""True"""
3,"""coppar""","""hunene""",82,912,"""Most""",214,108,"""True"""
3,"""spunge""","""wenple""",75,969,"""Few""",248,97,"""False"""
4,"""klong""","""nooty""",62,2431,"""All""",2263,5299,"""False"""
4,"""slarm""","""briddle""",11,1863,"""None""",1455,1266,"""False"""
4,"""tenk""","""glurgy""",8,1687,"""All""",1632,2240,"""False"""
4,"""floom""","""plerful""",92,1791,"""Some""",1383,449,"""True"""
4,"""blek""","""orkital""",54,1489,"""None""",1424,311,"""False"""
4,"""glerb""","""fizzda""",20,1415,"""All""",1559,304,"""False"""
4,"""dring""","""larfy""",28,1879,"""None""",1615,281,"""False"""
4,"""thonk""","""krangly""",82,1564,"""Some""",1408,512,"""True"""
4,"""fleeve""","""scalfs""",4,1552,"""More than half""",1568,191,"""False"""
4,"""chevel""","""podden""",49,1215,"""Most""",1480,313,"""False"""
4,"""kustle""","""reshix""",66,1231,"""Many""",1280,297,"""True"""
4,"""clidge""","""hensly""",97,1104,"""Few""",1623,1047,"""False"""
4,"""mecket""","""plumry""",84,1448,"""Few""",1136,688,"""False"""
4,"""bemble""","""squank""",51,1375,"""Most""",1071,417,"""True"""
4,"""zetten""","""unfobs""",67,1455,"""Many""",1073,657,"""True"""
4,"""werner""","""hurmer""",37,848,"""More than half""",1288,169,"""False"""
4,"""puggle""","""entand""",28,1815,"""Few""",1215,433,"""True"""
4,"""cosutz""","""spover""",79,1921,"""Most""",1192,375,"""True"""
4,"""dorder""","""coggon""",8,1656,"""Most""",1335,656,"""False"""
4,"""coppar""","""hunene""",12,983,"""Fewer than half""",1455,649,"""True"""
4,"""cather""","""funder""",5,1799,"""Few""",1328,593,"""True"""
4,"""ingell""","""nalill""",11,384,"""More than half""",888,1184,"""True"""
4,"""schook""","""jabant""",55,1343,"""Many""",1246,481,"""True"""
4,"""strant""","""potind""",84,1088,"""Most""",1048,296,"""True"""
4,"""fleeve""","""scalfs""",35,800,"""Most""",1455,248,"""False"""
4,"""puctor""","""recure""",71,793,"""More than half""",1719,416,"""True"""
4,"""gukbar""","""soarse""",24,1087,"""Fewer than half""",1417,289,"""True"""
4,"""sporer""","""firtly""",60,1471,"""Most""",1392,393,"""True"""
4,"""pliper""","""sesare""",74,1408,"""Many""",1423,360,"""True"""
4,"""padnet""","""fanely""",88,1248,"""Many""",1239,424,"""True"""
4,"""bameta""","""unzast""",36,816,"""Few""",1256,321,"""True"""
4,"""menner""","""nandow""",21,471,"""Many""",1240,457,"""False"""
4,"""coppar""","""hunene""",44,721,"""More than half""",1200,288,"""False"""
4,"""shamer""","""bloifs""",84,448,"""Few""",1207,1472,"""True"""
4,"""pirter""","""secent""",36,895,"""Few""",968,288,"""True"""
4,"""raster""","""movell""",44,1168,"""More than half""",1489,369,"""False"""
4,"""awplor""","""fasees""",41,463,"""Fewer than half""",1193,673,"""True"""
4,"""menner""","""nandow""",16,424,"""Few""",1128,624,"""True"""
4,"""pobbit""","""spippy""",29,407,"""Few""",1136,568,"""True"""
4,"""tecker""","""biller""",31,457,"""Fewer than half""",1223,424,"""True"""
4,"""schook""","""jabant""",87,264,"""Most""",1320,1169,"""True"""
4,"""pliper""","""sesare""",5,791,"""Most""",1201,160,"""False"""
4,"""tecker""","""biller""",24,1487,"""More than half""",1639,264,"""False"""
4,"""birler""","""enciad""",7,245,"""Most""",1434,761,"""False"""
4,"""birler""","""enciad""",29,240,"""More than half""",1728,384,"""False"""
4,"""chevel""","""podden""",81,336,"""Few""",1416,392,"""False"""
4,"""spunge""","""wenple""",62,288,"""Many""",1223,729,"""True"""
4,"""shamer""","""bloifs""",17,992,"""More than half""",1455,128,"""False"""
4,"""chadop""","""shaple""",17,648,"""Few""",1095,313,"""True"""
4,"""puctor""","""recure""",72,807,"""Most""",1096,297,"""True"""
4,"""strant""","""potind""",71,192,"""Many""",1554,440,"""True"""
4,"""birler""","""enciad""",18,408,"""Few""",1209,464,"""True"""
4,"""padnet""","""fanely""",76,296,"""Few""",1183,1304,"""True"""
4,"""beckel""","""racual""",13,208,"""Few""",1080,672,"""True"""
4,"""menner""","""nandow""",91,232,"""More than half""",1231,992,"""True"""
4,"""bemble""","""squank""",85,248,"""More than half""",1344,752,"""True"""
4,"""isbant""","""unairs""",93,271,"""Most""",1039,594,"""True"""
4,"""isbant""","""unairs""",55,224,"""Fewer than half""",1304,495,"""False"""
4,"""pirter""","""secent""",39,576,"""Many""",1128,344,"""False"""
4,"""werner""","""hurmer""",44,239,"""Few""",1087,921,"""True"""
4,"""ancits""","""smeath""",19,575,"""Few""",1135,328,"""True"""
4,"""awplor""","""fasees""",16,512,"""Many""",1225,248,"""False"""
4,"""middor""","""drooty""",86,207,"""Many""",1199,856,"""True"""
4,"""dorder""","""coggon""",54,264,"""Few""",1031,625,"""False"""
4,"""padnet""","""fanely""",34,176,"""Fewer than half""",1279,865,"""True"""
4,"""pirter""","""secent""",20,861,"""Most""",1151,219,"""False"""
4,"""padnet""","""fanely""",1,199,"""More than half""",1696,770,"""False"""
4,"""shamer""","""bloifs""",97,192,"""Most""",695,479,"""True"""
4,"""birler""","""enciad""",59,303,"""Many""",704,513,"""True"""
4,"""tiklet""","""hullaw""",80,280,"""Fewer than half""",1312,424,"""False"""
4,"""sporer""","""firtly""",9,160,"""Fewer than half""",1616,1161,"""True"""
4,"""bemble""","""squank""",31,248,"""Many""",1183,840,"""False"""
4,"""puggle""","""entand""",37,1816,"""Fewer than half""",1359,1497,"""True"""
4,"""monter""","""melelt""",73,199,"""Many""",1279,857,"""True"""
4,"""pluset""","""stubad""",83,225,"""Fewer than half""",1591,624,"""False"""
4,"""kustle""","""reshix""",68,1139,"""Most""",1174,4886,"""False"""
4,"""strant""","""potind""",47,1336,"""More than half""",1327,1120,"""False"""
4,"""umpond""","""marire""",95,962,"""Most""",1527,166,"""False"""
4,"""shrile""","""athoid""",39,489,"""Many""",1141,336,"""False"""
4,"""coppar""","""hunene""",39,367,"""Many""",1551,1440,"""False"""
4,"""cather""","""funder""",77,223,"""Fewer than half""",992,385,"""False"""
4,"""jallem""","""sildal""",34,168,"""Fewer than half""",1544,1104,"""True"""
4,"""pobbit""","""spippy""",56,304,"""More than half""",956,568,"""True"""
4,"""chulks""","""vulhor""",22,472,"""Fewer than half""",1589,712,"""True"""
4,"""tiklet""","""hullaw""",27,184,"""Few""",1248,856,"""False"""
4,"""ancits""","""smeath""",56,184,"""Many""",1144,1440,"""True"""
4,"""jallem""","""sildal""",76,272,"""Few""",1015,583,"""False"""
4,"""dorder""","""coggon""",74,176,"""Fewer than half""",1180,584,"""False"""
4,"""pluset""","""stubad""",62,144,"""Few""",1016,584,"""False"""
4,"""jallem""","""sildal""",78,142,"""More than half""",1784,449,"""True"""
4,"""pluset""","""stubad""",72,144,"""Most""",1175,1248,"""True"""
4,"""umpond""","""marire""",15,160,"""More than half""",1112,641,"""False"""
4,"""monter""","""melelt""",66,144,"""Fewer than half""",1519,697,"""False"""
4,"""beckel""","""racual""",81,135,"""Fewer than half""",1712,728,"""False"""
4,"""mecket""","""plumry""",28,128,"""Most""",1176,1465,"""True"""
4,"""gukbar""","""soarse""",88,176,"""More than half""",975,713,"""True"""
4,"""werner""","""hurmer""",19,160,"""Most""",1327,480,"""False"""
4,"""coamin""","""mucond""",55,119,"""Many""",766,2136,"""False"""
4,"""cather""","""funder""",14,151,"""Many""",649,1072,"""False"""
4,"""tecker""","""biller""",49,169,"""Many""",1128,2688,"""False"""
4,"""puctor""","""recure""",48,113,"""Fewer than half""",872,832,"""True"""
4,"""middor""","""drooty""",41,153,"""Fewer than half""",943,664,"""True"""
4,"""pengyl""","""sedest""",94,152,"""Many""",1159,632,"""True"""
4,"""umpond""","""marire""",35,143,"""Few""",1840,1168,"""True"""
4,"""russer""","""huttle""",78,144,"""Most""",1424,1000,"""True"""
4,"""chevel""","""podden""",68,137,"""Fewer than half""",1736,896,"""False"""
4,"""cosutz""","""spover""",90,279,"""Few""",200,1791,"""False"""
4,"""boddle""","""molill""",71,144,"""Few""",1415,632,"""False"""
4,"""awplor""","""fasees""",97,152,"""More than half""",1184,1121,"""True"""
4,"""puctor""","""recure""",41,175,"""Many""",1104,808,"""False"""
4,"""middor""","""drooty""",81,160,"""Most""",1159,752,"""True"""
4,"""raster""","""movell""",63,143,"""Fewer than half""",967,761,"""False"""
4,"""zetten""","""unfobs""",95,144,"""Fewer than half""",1159,840,"""False"""
4,"""pengyl""","""sedest""",79,143,"""More than half""",1663,633,"""True"""
4,"""bameta""","""unzast""",20,151,"""Most""",1103,585,"""False"""
4,"""ancits""","""smeath""",79,143,"""Fewer than half""",927,689,"""False"""
4,"""isbant""","""unairs""",33,167,"""More than half""",1023,465,"""False"""
4,"""pobbit""","""spippy""",26,167,"""Most""",1032,529,"""False"""
4,"""sporer""","""firtly""",98,126,"""Many""",959,585,"""True"""
4,"""devole""","""sholly""",59,144,"""Few""",1023,544,"""False"""
4,"""boddle""","""molill""",74,176,"""Most""",1135,737,"""True"""
4,"""chulks""","""vulhor""",29,184,"""Most""",799,400,"""False"""
4,"""chadop""","""shaple""",25,160,"""Many""",937,1219,"""False"""
4,"""raster""","""movell""",14,144,"""Many""",1080,1096,"""False"""
4,"""isbant""","""unairs""",60,159,"""Many""",1024,872,"""True"""
4,"""clidge""","""hensly""",88,160,"""Fewer than half""",903,544,"""False"""
4,"""pliper""","""sesare""",88,175,"""Few""",920,488,"""False"""
4,"""pobbit""","""spippy""",80,183,"""Fewer than half""",1087,457,"""False"""
4,"""fleeve""","""scalfs""",12,183,"""Fewer than half""",1289,800,"""True"""
4,"""monter""","""melelt""",27,159,"""Most""",736,2129,"""False"""
4,"""cather""","""funder""",84,176,"""Most""",1072,881,"""True"""
4,"""pengyl""","""sedest""",70,160,"""Fewer than half""",1439,992,"""False"""
4,"""chulks""","""vulhor""",44,159,"""More than half""",1080,1304,"""False"""
4,"""umpond""","""marire""",61,160,"""Fewer than half""",1431,976,"""False"""
4,"""middor""","""drooty""",90,175,"""More than half""",4423,544,"""False"""
4,"""sporer""","""firtly""",42,167,"""More than half""",887,448,"""False"""
4,"""shurry""","""preser""",6,192,"""Most""",1272,608,"""False"""
4,"""pobbit""","""spippy""",79,177,"""Many""",903,488,"""True"""
4,"""shurry""","""preser""",46,176,"""Many""",792,440,"""False"""
4,"""hadder""","""ollidy""",65,168,"""More than half""",864,639,"""True"""
4,"""menner""","""nandow""",37,168,"""Fewer than half""",960,1465,"""True"""
4,"""russer""","""huttle""",74,151,"""Few""",1127,1297,"""False"""
4,"""fleeve""","""scalfs""",1,112,"""Many""",1176,640,"""False"""
4,"""cather""","""funder""",32,160,"""More than half""",1231,489,"""False"""
4,"""shurry""","""preser""",20,145,"""More than half""",1518,665,"""False"""
4,"""chulks""","""vulhor""",25,128,"""Many""",952,608,"""False"""
4,"""sporer""","""firtly""",20,144,"""Few""",991,440,"""False"""
4,"""boddle""","""molill""",58,120,"""More than half""",1668,1127,"""True"""
4,"""shrile""","""athoid""",76,128,"""More than half""",119,631,"""True"""
4,"""shrile""","""athoid""",22,112,"""Most""",1039,648,"""False"""
4,"""umpond""","""marire""",41,127,"""Many""",776,1296,"""False"""
4,"""coppar""","""hunene""",64,128,"""Most""",697,832,"""True"""
4,"""strant""","""potind""",28,168,"""Few""",168,528,"""True"""
4,"""pirter""","""secent""",73,128,"""Fewer than half""",991,1072,"""False"""
4,"""zetten""","""unfobs""",79,144,"""Most""",904,1096,"""True"""
4,"""tiklet""","""hullaw""",19,135,"""Many""",864,5081,"""False"""
4,"""shrile""","""athoid""",12,151,"""Few""",927,1768,"""True"""
4,"""mecket""","""plumry""",19,128,"""Many""",826,3681,"""False"""
4,"""jallem""","""sildal""",89,151,"""Most""",1160,873,"""True"""
4,"""chevel""","""podden""",97,176,"""More than half""",2160,464,"""True"""
4,"""devole""","""sholly""",35,143,"""Many""",936,849,"""False"""
4,"""russer""","""huttle""",43,177,"""Fewer than half""",1055,1114,"""True"""
4,"""chadop""","""shaple""",63,152,"""Most""",993,824,"""True"""
4,"""cosutz""","""spover""",7,185,"""More than half""",1343,1311,"""False"""
4,"""werner""","""hurmer""",83,199,"""Many""",968,1177,"""True"""
4,"""devole""","""sholly""",69,181,"""Fewer than half""",903,592,"""False"""
4,"""strant""","""potind""",18,177,"""Fewer than half""",1016,818,"""True"""
4,"""monter""","""melelt""",92,207,"""More than half""",823,503,"""True"""
4,"""raster""","""movell""",58,192,"""Most""",752,448,"""False"""
4,"""kustle""","""reshix""",14,176,"""More than half""",887,937,"""False"""
4,"""bameta""","""unzast""",29,176,"""Fewer than half""",727,520,"""True"""
4,"""cosutz""","""spover""",91,224,"""Many""",712,377,"""True"""
4,"""coppar""","""hunene""",70,192,"""Few""",863,466,"""False"""
4,"""bemble""","""squank""",81,176,"""Fewer than half""",1096,367,"""False"""
4,"""boddle""","""molill""",24,167,"""Fewer than half""",992,1009,"""True"""
4,"""spunge""","""wenple""",6,168,"""More than half""",831,624,"""False"""
4,"""schook""","""jabant""",45,183,"""Fewer than half""",870,1273,"""True"""
4,"""jallem""","""sildal""",56,168,"""Many""",615,792,"""True"""
4,"""zetten""","""unfobs""",76,168,"""More than half""",751,721,"""False"""
4,"""dorder""","""coggon""",49,159,"""Many""",226,1048,"""False"""
4,"""ancits""","""smeath""",87,152,"""Most""",752,584,"""True"""
4,"""shurry""","""preser""",41,175,"""Few""",800,1065,"""True"""
4,"""ancits""","""smeath""",9,200,"""More than half""",472,496,"""False"""
4,"""raster""","""movell""",2,175,"""Few""",673,393,"""True"""
4,"""tiklet""","""hullaw""",58,183,"""Most""",807,600,"""False"""
4,"""chadop""","""shaple""",9,167,"""More than half""",775,720,"""False"""
4,"""hadder""","""ollidy""",23,160,"""Few""",727,425,"""True"""
4,"""fleeve""","""scalfs""",27,208,"""Few""",721,472,"""True"""
4,"""russer""","""huttle""",5,188,"""Many""",631,716,"""False"""
4,"""clidge""","""hensly""",13,175,"""Most""",832,960,"""False"""
4,"""chadop""","""shaple""",86,184,"""Fewer than half""",567,481,"""False"""
4,"""zetten""","""unfobs""",66,152,"""Few""",784,984,"""False"""
4,"""shamer""","""bloifs""",76,160,"""Fewer than half""",576,881,"""False"""
4,"""puggle""","""entand""",67,168,"""Many""",651,1121,"""True"""
4,"""monter""","""melelt""",19,175,"""Few""",583,640,"""True"""
4,"""awplor""","""fasees""",46,184,"""Few""",617,1376,"""True"""
4,"""spunge""","""wenple""",2,168,"""Fewer than half""",577,816,"""True"""
4,"""chevel""","""podden""",63,167,"""Many""",527,656,"""True"""
4,"""puctor""","""recure""",6,175,"""Few""",480,712,"""False"""
4,"""gukbar""","""soarse""",17,176,"""Many""",272,672,"""False"""
4,"""middor""","""drooty""",52,184,"""Few""",519,912,"""False"""
4,"""pengyl""","""sedest""",47,183,"""Few""",527,1483,"""True"""
4,"""mecket""","""plumry""",16,168,"""More than half""",479,672,"""False"""
4,"""pliper""","""sesare""",31,168,"""Fewer than half""",487,776,"""True"""
4,"""beckel""","""racual""",95,151,"""Many""",415,1145,"""True"""
4,"""cosutz""","""spover""",49,168,"""Fewer than half""",464,447,"""True"""
4,"""tecker""","""biller""",20,175,"""Few""",623,946,"""False"""
4,"""mecket""","""plumry""",22,112,"""Fewer than half""",216,1727,"""True"""
4,"""ingell""","""nalill""",27,209,"""Few""",671,944,"""True"""
4,"""schook""","""jabant""",47,179,"""Few""",647,2225,"""True"""
4,"""russer""","""huttle""",56,177,"""More than half""",615,695,"""True"""
4,"""tecker""","""biller""",44,192,"""Most""",480,744,"""False"""
4,"""menner""","""nandow""",85,175,"""Most""",536,1344,"""True"""
4,"""coamin""","""mucond""",62,168,"""Fewer than half""",753,632,"""False"""
4,"""chulks""","""vulhor""",77,168,"""Few""",576,753,"""False"""
4,"""hadder""","""ollidy""",1,176,"""Many""",528,608,"""False"""
4,"""pliper""","""sesare""",98,200,"""More than half""",464,721,"""True"""
4,"""bameta""","""unzast""",81,184,"""More than half""",640,448,"""True"""
4,"""ingell""","""nalill""",98,200,"""Most""",599,424,"""True"""
4,"""shamer""","""bloifs""",16,208,"""Many""",504,528,"""False"""
4,"""padnet""","""fanely""",7,182,"""Most""",463,681,"""False"""
4,"""kustle""","""reshix""",67,176,"""Few""",472,775,"""False"""
4,"""beckel""","""racual""",36,208,"""Most""",544,546,"""False"""
4,"""puggle""","""entand""",41,175,"""Most""",537,521,"""False"""
4,"""gukbar""","""soarse""",81,177,"""Most""",479,496,"""True"""
4,"""awplor""","""fasees""",70,200,"""Most""",551,640,"""True"""
4,"""puggle""","""entand""",1,191,"""More than half""",567,505,"""False"""
4,"""tiklet""","""hullaw""",66,184,"""More than half""",567,799,"""True"""
4,"""clidge""","""hensly""",12,208,"""More than half""",440,432,"""False"""
4,"""ingell""","""nalill""",43,175,"""Many""",480,793,"""True"""
4,"""pirter""","""secent""",56,176,"""More than half""",544,480,"""True"""
4,"""pengyl""","""sedest""",89,182,"""Most""",423,361,"""True"""
4,"""coamin""","""mucond""",52,168,"""More than half""",592,767,"""True"""
4,"""beckel""","""racual""",63,183,"""More than half""",494,704,"""False"""
4,"""devole""","""sholly""",74,160,"""Most""",480,496,"""True"""
4,"""coamin""","""mucond""",86,175,"""Most""",472,479,"""True"""
4,"""coamin""","""mucond""",69,160,"""Few""",511,600,"""False"""
4,"""bameta""","""unzast""",22,176,"""Many""",488,937,"""False"""
4,"""shrile""","""athoid""",68,136,"""Fewer than half""",392,840,"""False"""
4,"""pluset""","""stubad""",4,160,"""More than half""",432,648,"""False"""
4,"""spunge""","""wenple""",72,183,"""Most""",536,554,"""True"""
4,"""birler""","""enciad""",31,167,"""Fewer than half""",512,888,"""True"""
