workerid,A,B,percent,read_and_decide_time,quant,read_time_one,response
8,"""awplor""","""fasees""",16,1089,"""Few""",259,true
8,"""mecket""","""plumry""",53,936,"""Many""",407,true
8,"""pobbit""","""spippy""",93,2177,"""More than half""",376,false
8,"""strant""","""potind""",33,920,"""More than half""",1530,false
8,"""strant""","""potind""",74,695,"""Many""",762,true
8,"""cather""","""funder""",96,689,"""Few""",918,false
8,"""pengyl""","""sedest""",17,701,"""Fewer than half""",372,true
8,"""umpond""","""marire""",31,742,"""Many""",338,false
8,"""ancits""","""smeath""",66,659,"""Most""",426,true
8,"""ingell""","""nalill""",65,592,"""Many""",361,true
8,"""spunge""","""wenple""",80,666,"""Most""",6037,true
8,"""shurry""","""preser""",20,675,"""More than half""",570,false
8,"""coamin""","""mucond""",60,602,"""Most""",542,true
8,"""devole""","""sholly""",80,780,"""Fewer than half""",938,false
8,"""shurry""","""preser""",7,19680,"""Few""",11749,false
8,"""hadder""","""ollidy""",63,491,"""Few""",357,false
8,"""chulks""","""vulhor""",51,2413,"""Few""",367,false
8,"""middor""","""drooty""",89,693,"""Many""",634,true
8,"""pengyl""","""sedest""",80,540,"""Many""",361,true
8,"""shamer""","""bloifs""",37,612,"""More than half""",313,false
8,"""bameta""","""unzast""",28,1033,"""Few""",293,true
8,"""bemble""","""squank""",28,507,"""Few""",492,true
8,"""coppar""","""hunene""",88,629,"""Few""",387,false
8,"""jallem""","""sildal""",11,594,"""Many""",381,false
8,"""chadop""","""shaple""",59,499,"""Many""",424,true
8,"""cather""","""funder""",37,582,"""Most""",394,false
8,"""russer""","""huttle""",51,603,"""More than half""",426,true
8,"""hadder""","""ollidy""",91,808,"""Most""",300,true
8,"""schook""","""jabant""",10,1038,"""Fewer than half""",442,true
8,"""gukbar""","""soarse""",26,645,"""Many""",565,false
8,"""birler""","""enciad""",84,1221,"""More than half""",1146,true
8,"""menner""","""nandow""",10,538,"""Most""",522,false
8,"""pobbit""","""spippy""",44,792,"""Fewer than half""",510,false
8,"""isbant""","""unairs""",88,560,"""More than half""",1939,true
8,"""ancits""","""smeath""",33,812,"""Few""",506,true
8,"""awplor""","""fasees""",27,571,"""Most""",1697,false
8,"""zetten""","""unfobs""",69,1294,"""Few""",311,false
8,"""middor""","""drooty""",98,945,"""Fewer than half""",392,false
8,"""ingell""","""nalill""",28,1054,"""Most""",355,false
8,"""mecket""","""plumry""",8,510,"""More than half""",686,false
9,"""glerb""","""fizzda""",20,4319,"""All""",2704,false
9,"""thonk""","""krangly""",82,4040,"""Some""",837,true
9,"""slarm""","""briddle""",11,6737,"""None""",127,true
9,"""klong""","""nooty""",62,1838,"""All""",1639,false
9,"""dring""","""larfy""",28,2605,"""None""",1954,false
9,"""floom""","""plerful""",92,3609,"""Some""",1572,true
9,"""blek""","""orkital""",54,2529,"""None""",1245,false
9,"""tenk""","""glurgy""",8,1907,"""All""",71,false
9,"""middor""","""drooty""",38,2989,"""Fewer than half""",2108,true
9,"""coppar""","""hunene""",12,2383,"""More than half""",1778,false
9,"""chadop""","""shaple""",93,1750,"""Few""",3671,false
9,"""shamer""","""bloifs""",8,5108,"""Fewer than half""",2057,true
9,"""menner""","""nandow""",62,1438,"""Few""",1865,false
9,"""shamer""","""bloifs""",93,1782,"""Few""",1656,false
9,"""puctor""","""recure""",14,1799,"""More than half""",1758,false
9,"""russer""","""huttle""",1,1638,"""More than half""",1723,false
9,"""dorder""","""coggon""",24,1505,"""Fewer than half""",2641,true
9,"""bemble""","""squank""",38,1424,"""Most""",2014,false
9,"""awplor""","""fasees""",73,3764,"""Many""",2444,true
9,"""chevel""","""podden""",36,2066,"""Most""",1692,false
9,"""raster""","""movell""",68,1168,"""Few""",1236,false
9,"""werner""","""hurmer""",73,1116,"""Most""",1375,true
9,"""ingell""","""nalill""",56,1292,"""Many""",1539,true
9,"""puggle""","""entand""",16,1573,"""Few""",1367,true
9,"""jallem""","""sildal""",65,1210,"""Fewer than half""",2973,false
9,"""menner""","""nandow""",20,1736,"""Most""",1265,true
9,"""cosutz""","""spover""",36,1274,"""Many""",1338,false
9,"""dorder""","""coggon""",21,1102,"""More than half""",1443,false
9,"""middor""","""drooty""",56,951,"""More than half""",2046,true
9,"""werner""","""hurmer""",74,1101,"""Fewer than half""",2212,false
9,"""puggle""","""entand""",93,1007,"""Most""",1515,true
9,"""sporer""","""firtly""",39,1388,"""Most""",1196,false
9,"""chadop""","""shaple""",59,1130,"""Most""",1418,true
9,"""zetten""","""unfobs""",56,1377,"""Most""",1236,true
9,"""middor""","""drooty""",79,1134,"""Most""",1204,true
9,"""birler""","""enciad""",34,1048,"""More than half""",1405,false
9,"""hadder""","""ollidy""",27,1317,"""Fewer than half""",2126,true
9,"""spunge""","""wenple""",37,1577,"""Few""",1535,true
9,"""chulks""","""vulhor""",53,1205,"""Most""",1807,true
9,"""bemble""","""squank""",61,1116,"""Many""",1210,true
9,"""raster""","""movell""",64,1035,"""Many""",1320,true
9,"""pengyl""","""sedest""",20,1453,"""Fewer than half""",2000,true
9,"""clidge""","""hensly""",72,912,"""Most""",1107,true
9,"""pliper""","""sesare""",52,1407,"""Fewer than half""",1257,false
9,"""ancits""","""smeath""",78,956,"""More than half""",1348,true
9,"""ingell""","""nalill""",53,1103,"""Few""",997,false
9,"""umpond""","""marire""",23,1457,"""More than half""",1521,false
9,"""coamin""","""mucond""",70,794,"""Few""",1218,false
9,"""chulks""","""vulhor""",48,1377,"""Many""",1288,false
9,"""coppar""","""hunene""",6,1097,"""Most""",1438,false
9,"""ancits""","""smeath""",36,1199,"""Many""",1129,false
9,"""mecket""","""plumry""",75,778,"""Most""",1276,true
9,"""raster""","""movell""",47,1048,"""Fewer than half""",1328,true
9,"""shrile""","""athoid""",55,941,"""Few""",1048,false
9,"""pirter""","""secent""",10,982,"""More than half""",1200,false
9,"""awplor""","""fasees""",92,769,"""Fewer than half""",1679,false
9,"""beckel""","""racual""",86,898,"""Few""",1407,false
9,"""chevel""","""podden""",20,956,"""Few""",1473,true
9,"""puctor""","""recure""",32,1008,"""Most""",942,false
9,"""puggle""","""entand""",68,690,"""More than half""",1308,true
9,"""clidge""","""hensly""",10,2915,"""Fewer than half""",1440,false
9,"""pluset""","""stubad""",53,1219,"""Fewer than half""",2663,false
9,"""hadder""","""ollidy""",63,762,"""Many""",1057,true
9,"""pengyl""","""sedest""",39,877,"""Few""",958,true
9,"""werner""","""hurmer""",63,811,"""More than half""",1048,true
9,"""gukbar""","""soarse""",97,662,"""Most""",1387,true
9,"""awplor""","""fasees""",58,636,"""Few""",976,false
9,"""pirter""","""secent""",25,1079,"""Fewer than half""",1120,true
9,"""cather""","""funder""",47,835,"""Fewer than half""",1381,true
9,"""zetten""","""unfobs""",21,913,"""Many""",1134,false
9,"""bameta""","""unzast""",5,970,"""More than half""",1190,false
9,"""gukbar""","""soarse""",58,824,"""More than half""",1379,true
9,"""kustle""","""reshix""",84,1021,"""Fewer than half""",1201,false
9,"""devole""","""sholly""",15,1068,"""More than half""",1534,false
9,"""shrile""","""athoid""",18,4443,"""Fewer than half""",1591,false
9,"""gukbar""","""soarse""",9,1365,"""Fewer than half""",2675,false
9,"""puggle""","""entand""",97,1621,"""Many""",1479,true
9,"""birler""","""enciad""",54,1735,"""Fewer than half""",1290,false
9,"""chulks""","""vulhor""",64,997,"""Fewer than half""",997,false
9,"""ancits""","""smeath""",77,665,"""Most""",881,true
9,"""cosutz""","""spover""",77,516,"""More than half""",1765,true
9,"""shurry""","""preser""",65,489,"""Most""",1176,true
9,"""shamer""","""bloifs""",62,565,"""Most""",811,true
9,"""padnet""","""fanely""",33,2036,"""Many""",1182,false
9,"""middor""","""drooty""",64,727,"""Few""",1239,false
9,"""tiklet""","""hullaw""",42,1646,"""Many""",1116,true
9,"""bemble""","""squank""",19,844,"""More than half""",1075,false
9,"""shrile""","""athoid""",95,616,"""Many""",908,true
9,"""raster""","""movell""",33,723,"""More than half""",869,false
9,"""fleeve""","""scalfs""",76,724,"""Most""",1143,true
9,"""russer""","""huttle""",25,1026,"""Most""",722,false
9,"""puctor""","""recure""",79,777,"""Fewer than half""",1264,false
9,"""pluset""","""stubad""",55,939,"""Few""",1111,false
9,"""umpond""","""marire""",61,970,"""Fewer than half""",1097,false
9,"""dorder""","""coggon""",54,1699,"""Few""",957,false
9,"""tiklet""","""hullaw""",61,1004,"""Few""",1458,false
9,"""tecker""","""biller""",33,1882,"""Few""",1521,true
9,"""boddle""","""molill""",36,1521,"""Few""",1784,true
9,"""devole""","""sholly""",64,859,"""Few""",895,false
9,"""isbant""","""unairs""",86,1527,"""Many""",956,true
9,"""padnet""","""fanely""",12,769,"""Fewer than half""",723,true
9,"""kustle""","""reshix""",54,651,"""Most""",1008,true
9,"""gukbar""","""soarse""",96,764,"""Few""",632,false
9,"""shrile""","""athoid""",98,894,"""Most""",158,true
9,"""raster""","""movell""",42,714,"""Most""",1198,true
9,"""russer""","""huttle""",48,851,"""Few""",1163,false
9,"""dorder""","""coggon""",31,1093,"""Most""",844,false
9,"""beckel""","""racual""",70,812,"""Most""",771,true
9,"""tiklet""","""hullaw""",59,899,"""Fewer than half""",1659,false
9,"""pliper""","""sesare""",45,717,"""More than half""",927,false
9,"""coamin""","""mucond""",35,1134,"""Fewer than half""",1139,true
9,"""russer""","""huttle""",70,470,"""Many""",875,true
9,"""umpond""","""marire""",65,578,"""Many""",836,true
9,"""awplor""","""fasees""",2,852,"""Most""",807,false
9,"""russer""","""huttle""",47,712,"""Fewer than half""",1236,true
9,"""pirter""","""secent""",7,925,"""Most""",779,false
9,"""isbant""","""unairs""",28,1022,"""Most""",698,false
9,"""coamin""","""mucond""",74,625,"""More than half""",1422,true
9,"""monter""","""melelt""",65,1219,"""Few""",1049,true
9,"""spunge""","""wenple""",86,638,"""Many""",2090,true
9,"""fleeve""","""scalfs""",8,813,"""Few""",839,true
9,"""jallem""","""sildal""",47,2896,"""Most""",928,false
9,"""shurry""","""preser""",4,940,"""Many""",1081,false
9,"""clidge""","""hensly""",39,2773,"""Few""",721,false
9,"""pengyl""","""sedest""",54,758,"""More than half""",1367,true
9,"""bemble""","""squank""",37,842,"""Fewer than half""",1312,true
9,"""sporer""","""firtly""",11,2133,"""Fewer than half""",1097,false
9,"""schook""","""jabant""",57,1371,"""Many""",1215,true
9,"""padnet""","""fanely""",43,997,"""More than half""",898,false
9,"""chadop""","""shaple""",99,704,"""Many""",1005,true
9,"""kustle""","""reshix""",20,1223,"""Few""",1743,true
9,"""puggle""","""entand""",6,1236,"""Fewer than half""",646,false
9,"""clidge""","""hensly""",51,942,"""Many""",869,true
9,"""menner""","""nandow""",38,779,"""More than half""",1594,false
9,"""padnet""","""fanely""",11,1900,"""Most""",1075,false
9,"""tiklet""","""hullaw""",85,878,"""Most""",3264,true
9,"""bameta""","""unzast""",30,3642,"""Most""",1392,false
9,"""birler""","""enciad""",98,1347,"""Few""",1534,false
9,"""shurry""","""preser""",72,1832,"""More than half""",796,true
9,"""pluset""","""stubad""",35,994,"""Most""",1655,false
9,"""jallem""","""sildal""",48,1092,"""More than half""",1595,false
9,"""coamin""","""mucond""",76,485,"""Many""",726,true
9,"""isbant""","""unairs""",10,1131,"""Fewer than half""",684,true
9,"""strant""","""potind""",74,581,"""Most""",778,true
9,"""werner""","""hurmer""",42,1347,"""Few""",1061,true
9,"""sporer""","""firtly""",7,783,"""More than half""",1062,false
9,"""pobbit""","""spippy""",99,1894,"""Few""",2445,false
9,"""monter""","""melelt""",98,958,"""More than half""",1022,true
9,"""padnet""","""fanely""",93,883,"""Few""",939,false
9,"""pirter""","""secent""",41,1485,"""Few""",1264,true
9,"""tecker""","""biller""",93,744,"""Fewer than half""",1155,true
9,"""clidge""","""hensly""",69,634,"""More than half""",1033,true
9,"""tecker""","""biller""",24,1255,"""More than half""",965,false
9,"""jallem""","""sildal""",2,679,"""Few""",961,false
9,"""beckel""","""racual""",65,1012,"""Many""",666,true
9,"""middor""","""drooty""",80,529,"""Many""",1307,true
9,"""pobbit""","""spippy""",17,886,"""Most""",768,false
9,"""kustle""","""reshix""",62,626,"""Many""",779,true
9,"""strant""","""potind""",59,898,"""More than half""",858,true
9,"""fleeve""","""scalfs""",62,571,"""More than half""",875,true
9,"""chulks""","""vulhor""",47,684,"""Few""",869,false
9,"""mecket""","""plumry""",9,1910,"""Fewer than half""",880,false
9,"""menner""","""nandow""",62,1340,"""Fewer than half""",758,false
9,"""pluset""","""stubad""",15,823,"""Many""",847,false
9,"""birler""","""enciad""",5,1050,"""Most""",697,false
9,"""menner""","""nandow""",8,737,"""Many""",880,false
9,"""cather""","""funder""",46,965,"""More than half""",1070,false
9,"""strant""","""potind""",11,1038,"""Fewer than half""",737,true
9,"""cather""","""funder""",27,1039,"""Many""",876,false
9,"""dorder""","""coggon""",66,863,"""Many""",785,true
9,"""spunge""","""wenple""",57,847,"""More than half""",692,true
9,"""cosutz""","""spover""",68,1118,"""Fewer than half""",664,false
9,"""beckel""","""racual""",29,2204,"""Fewer than half""",1306,true
9,"""gukbar""","""soarse""",75,1306,"""Many""",939,true
9,"""umpond""","""marire""",25,1133,"""Few""",1098,true
9,"""ancits""","""smeath""",28,1024,"""Fewer than half""",1276,true
9,"""schook""","""jabant""",75,1085,"""Few""",1218,false
9,"""tecker""","""biller""",8,1115,"""Most""",1062,false
9,"""devole""","""sholly""",12,878,"""Most""",953,false
9,"""bameta""","""unzast""",3,868,"""Many""",969,false
9,"""schook""","""jabant""",95,6408,"""Most""",1065,true
9,"""chadop""","""shaple""",60,1049,"""More than half""",1233,true
9,"""sporer""","""firtly""",4,877,"""Many""",1265,false
9,"""pirter""","""secent""",73,674,"""Many""",810,true
9,"""strant""","""potind""",4,695,"""Few""",705,true
9,"""fleeve""","""scalfs""",32,1059,"""Many""",768,false
9,"""sporer""","""firtly""",82,846,"""Few""",786,false
9,"""chulks""","""vulhor""",67,570,"""More than half""",602,true
9,"""shrile""","""athoid""",61,739,"""More than half""",604,true
9,"""hadder""","""ollidy""",84,698,"""Most""",961,true
9,"""isbant""","""unairs""",65,683,"""Few""",818,false
9,"""tiklet""","""hullaw""",75,547,"""More than half""",846,true
9,"""spunge""","""wenple""",87,557,"""Most""",572,true
9,"""cosutz""","""spover""",68,614,"""Most""",515,true
9,"""bemble""","""squank""",37,1086,"""Few""",546,true
9,"""boddle""","""molill""",37,660,"""Many""",542,true
9,"""spunge""","""wenple""",74,1353,"""Fewer than half""",657,false
9,"""boddle""","""molill""",37,701,"""Most""",727,false
9,"""cosutz""","""spover""",9,997,"""Few""",465,true
9,"""hadder""","""ollidy""",71,719,"""More than half""",627,true
9,"""pliper""","""sesare""",40,870,"""Most""",500,false
9,"""shamer""","""bloifs""",93,642,"""More than half""",622,true
9,"""tecker""","""biller""",39,871,"""Many""",552,false
9,"""pobbit""","""spippy""",60,1074,"""Fewer than half""",1063,false
9,"""mecket""","""plumry""",84,555,"""Many""",674,true
9,"""coppar""","""hunene""",15,959,"""Fewer than half""",586,true
9,"""strant""","""potind""",43,1073,"""Many""",510,false
9,"""pobbit""","""spippy""",32,1246,"""More than half""",775,false
9,"""schook""","""jabant""",78,1222,"""Fewer than half""",878,false
9,"""jallem""","""sildal""",38,873,"""Many""",550,false
9,"""pliper""","""sesare""",52,816,"""Many""",447,true
9,"""pengyl""","""sedest""",72,811,"""Many""",859,true
9,"""cather""","""funder""",45,1755,"""Few""",532,false
9,"""boddle""","""molill""",27,815,"""More than half""",654,false
9,"""puctor""","""recure""",81,540,"""Many""",640,true
9,"""isbant""","""unairs""",30,859,"""More than half""",469,false
9,"""ingell""","""nalill""",24,947,"""Most""",631,false
9,"""zetten""","""unfobs""",52,728,"""More than half""",1206,true
9,"""beckel""","""racual""",84,665,"""More than half""",618,true
9,"""pliper""","""sesare""",36,5174,"""Few""",749,false
9,"""coppar""","""hunene""",77,589,"""Many""",764,true
9,"""monter""","""melelt""",81,828,"""Fewer than half""",591,false
9,"""birler""","""enciad""",32,685,"""Many""",549,false
9,"""werner""","""hurmer""",96,620,"""Many""",617,true
9,"""chevel""","""podden""",25,734,"""Fewer than half""",862,true
9,"""devole""","""sholly""",60,903,"""Fewer than half""",522,false
9,"""hadder""","""ollidy""",93,2032,"""Few""",481,false
9,"""shamer""","""bloifs""",94,770,"""Many""",953,true
9,"""zetten""","""unfobs""",55,822,"""Few""",752,false
9,"""cather""","""funder""",45,616,"""Most""",517,true
9,"""bameta""","""unzast""",12,1520,"""Fewer than half""",963,true
9,"""zetten""","""unfobs""",47,1372,"""Fewer than half""",513,true
9,"""boddle""","""molill""",66,1328,"""Fewer than half""",753,false
9,"""kustle""","""reshix""",85,604,"""More than half""",648,true
9,"""awplor""","""fasees""",8,789,"""More than half""",420,false
9,"""ancits""","""smeath""",35,1260,"""Few""",550,true
9,"""monter""","""melelt""",89,687,"""Most""",430,true
9,"""bameta""","""unzast""",37,1146,"""Few""",455,false
9,"""ingell""","""nalill""",3,798,"""More than half""",623,false
9,"""coppar""","""hunene""",78,824,"""Few""",675,false
9,"""pengyl""","""sedest""",91,648,"""Most""",656,true
9,"""pobbit""","""spippy""",29,854,"""Many""",560,false
9,"""shurry""","""preser""",5,1050,"""Few""",445,true
9,"""chevel""","""podden""",8,952,"""Many""",444,false
9,"""pluset""","""stubad""",4,1100,"""More than half""",520,false
9,"""mecket""","""plumry""",55,693,"""More than half""",570,true
9,"""fleeve""","""scalfs""",58,909,"""Fewer than half""",558,false
9,"""umpond""","""marire""",3,844,"""Most""",482,false
9,"""ingell""","""nalill""",2,2162,"""Fewer than half""",475,false
9,"""devole""","""sholly""",75,732,"""Many""",574,true
9,"""coamin""","""mucond""",66,670,"""Most""",560,true
9,"""monter""","""melelt""",3,762,"""Many""",407,false
9,"""schook""","""jabant""",80,889,"""More than half""",926,true
9,"""shurry""","""preser""",59,1096,"""Fewer than half""",557,false
9,"""mecket""","""plumry""",16,3872,"""Few""",132,true
9,"""puctor""","""recure""",41,1506,"""Few""",590,false
9,"""chevel""","""podden""",37,775,"""More than half""",598,false
9,"""chadop""","""shaple""",21,783,"""Fewer than half""",296,true
