workerid,color,proportion,read_and_decide_time,quant,read_time_one,response,side
5,"""yellow""","""b12_y18""",398,"""More than half""",105,true,4
5,"""blue""","""b14_y16""",279,"""More than half""",118,true,5
5,"""blue""","""b18_y15""",211,"""Few""",126,true,8
5,"""blue""","""b27_y24""",198,"""Fewer than half""",93,true,0
5,"""yellow""","""b6_y5""",303,"""Most""",79,false,1
5,"""blue""","""b9_y8""",369,"""More""",94,true,4
5,"""blue""","""b27_y24""",335,"""Many""",150,true,8
5,"""yellow""","""b6_y9""",251,"""More""",114,false,8
5,"""blue""","""b18_y12""",256,"""More than half""",118,false,9
5,"""yellow""","""b6_y5""",241,"""Few""",89,false,5
5,"""blue""","""b9_y6""",529,"""Many""",102,false,3
5,"""yellow""","""b14_y16""",506,"""Few""",91,true,3
5,"""blue""","""b18_y15""",251,"""More than half""",127,true,2
5,"""yellow""","""b5_y6""",257,"""Few""",133,true,8
5,"""blue""","""b5_y6""",281,"""Few""",91,false,2
5,"""yellow""","""b20_y10""",471,"""Few""",65,false,2
5,"""yellow""","""b18_y12""",326,"""Most""",81,false,5
5,"""blue""","""b18_y24""",244,"""Many""",62,false,5
5,"""yellow""","""b24_y27""",400,"""Many""",110,true,0
5,"""blue""","""b20_y24""",404,"""Few""",108,true,0
5,"""yellow""","""b8_y7""",922,"""More than half""",80,false,0
5,"""yellow""","""b10_y5""",361,"""Few""",69,true,2
5,"""blue""","""b10_y5""",318,"""Many""",104,true,2
5,"""blue""","""b5_y10""",286,"""Most""",54,false,0
5,"""yellow""","""b10_y20""",309,"""More""",125,false,7
5,"""yellow""","""b20_y24""",237,"""More than half""",63,false,1
5,"""yellow""","""b18_y16""",293,"""More than half""",97,false,1
5,"""blue""","""b8_y7""",620,"""Most""",111,true,2
5,"""yellow""","""b18_y27""",256,"""Most""",114,true,8
5,"""blue""","""b18_y15""",397,"""Fewer than half""",79,true,5
5,"""blue""","""b15_y18""",461,"""Few""",79,true,0
5,"""yellow""","""b15_y30""",623,"""More than half""",65,true,5
5,"""yellow""","""b27_y24""",290,"""More""",123,false,6
5,"""yellow""","""b21_y24""",262,"""Most""",77,false,5
5,"""yellow""","""b24_y27""",239,"""More""",69,false,5
5,"""blue""","""b7_y8""",254,"""Most""",84,false,5
5,"""blue""","""b5_y6""",310,"""More than half""",115,true,8
5,"""yellow""","""b27_y24""",1531,"""Most""",94,true,3
5,"""blue""","""b12_y18""",722,"""Many""",140,true,7
5,"""blue""","""b9_y8""",882,"""Few""",96,false,3
5,"""blue""","""b16_y18""",603,"""Fewer than half""",104,false,2
5,"""yellow""","""b24_y20""",527,"""Few""",94,false,5
5,"""yellow""","""b16_y12""",257,"""Most""",60,true,8
5,"""yellow""","""b6_y5""",216,"""More than half""",69,true,0
5,"""blue""","""b18_y27""",248,"""More than half""",76,true,7
5,"""yellow""","""b12_y18""",216,"""Fewer than half""",110,false,8
5,"""yellow""","""b18_y16""",286,"""Most""",98,false,0
5,"""yellow""","""b9_y6""",247,"""More than half""",78,false,1
5,"""yellow""","""b20_y10""",282,"""Few""",75,false,0
5,"""yellow""","""b24_y21""",311,"""More than half""",42,false,8
5,"""yellow""","""b18_y24""",270,"""Few""",58,true,7
5,"""blue""","""b18_y15""",221,"""Many""",108,false,7
5,"""yellow""","""b9_y8""",233,"""Fewer than half""",102,false,0
5,"""blue""","""b18_y12""",214,"""Fewer than half""",69,true,0
5,"""yellow""","""b8_y6""",278,"""More than half""",111,true,8
5,"""blue""","""b12_y18""",219,"""More""",105,false,0
5,"""yellow""","""b30_y15""",1228,"""Many""",142,true,7
5,"""yellow""","""b5_y6""",252,"""Most""",344,true,6
5,"""blue""","""b18_y16""",91,"""Few""",156,false,2
5,"""yellow""","""b5_y6""",125,"""More""",113,false,3
5,"""blue""","""b8_y6""",78,"""Fewer than half""",148,false,0
5,"""blue""","""b10_y5""",83,"""Most""",136,false,7
5,"""yellow""","""b10_y20""",99,"""Many""",146,false,6
5,"""blue""","""b16_y12""",84,"""Few""",136,false,4
5,"""yellow""","""b10_y20""",90,"""Fewer than half""",128,false,7
5,"""blue""","""b15_y30""",82,"""Few""",116,false,3
5,"""blue""","""b5_y10""",238,"""More""",87,false,1
5,"""blue""","""b8_y9""",86,"""Most""",181,false,3
5,"""yellow""","""b24_y21""",100,"""Many""",117,false,7
5,"""blue""","""b18_y24""",108,"""Many""",100,false,0
5,"""yellow""","""b9_y6""",148,"""More""",134,false,5
5,"""yellow""","""b20_y24""",130,"""Most""",144,false,3
5,"""yellow""","""b18_y16""",101,"""More than half""",165,false,7
5,"""blue""","""b27_y18""",119,"""More than half""",81,false,3
5,"""yellow""","""b7_y8""",62,"""Fewer than half""",129,false,9
5,"""blue""","""b18_y15""",87,"""Most""",36,false,9
5,"""blue""","""b9_y8""",141,"""Most""",101,false,8
5,"""blue""","""b18_y24""",95,"""More than half""",159,false,9
5,"""yellow""","""b8_y6""",94,"""Fewer than half""",185,false,1
5,"""yellow""","""b6_y5""",114,"""Fewer than half""",41,false,1
5,"""yellow""","""b27_y18""",115,"""Few""",116,false,3
5,"""yellow""","""b12_y16""",122,"""Many""",111,false,9
5,"""blue""","""b18_y24""",180,"""More""",143,false,3
5,"""yellow""","""b15_y30""",182,"""Fewer than half""",126,true,5
5,"""blue""","""b6_y9""",204,"""More""",87,true,8
5,"""blue""","""b5_y6""",401,"""More than half""",51,true,1
5,"""yellow""","""b14_y16""",53,"""Fewer than half""",66,false,5
5,"""blue""","""b15_y18""",144,"""Few""",63,false,1
5,"""yellow""","""b20_y10""",137,"""Fewer than half""",34,false,0
5,"""yellow""","""b24_y20""",193,"""More than half""",63,true,8
5,"""blue""","""b10_y20""",68,"""Most""",260,false,9
5,"""yellow""","""b15_y18""",141,"""Many""",88,false,2
5,"""blue""","""b12_y18""",59,"""Many""",104,false,8
5,"""blue""","""b27_y24""",126,"""More""",131,false,4
5,"""blue""","""b8_y6""",159,"""Fewer than half""",116,false,8
5,"""blue""","""b6_y9""",183,"""More than half""",172,true,8
5,"""yellow""","""b18_y16""",157,"""More""",71,false,4
5,"""blue""","""b27_y18""",86,"""More""",138,false,8
5,"""blue""","""b18_y12""",221,"""Many""",158,true,9
5,"""yellow""","""b6_y8""",229,"""More than half""",40,false,7
5,"""yellow""","""b16_y14""",167,"""Few""",182,false,3
5,"""yellow""","""b15_y18""",156,"""Most""",151,false,5
5,"""blue""","""b6_y9""",124,"""More""",56,false,4
5,"""yellow""","""b6_y5""",118,"""Fewer than half""",134,false,2
5,"""blue""","""b21_y24""",154,"""Most""",99,false,6
5,"""blue""","""b18_y12""",190,"""Few""",118,false,3
5,"""blue""","""b10_y5""",107,"""Most""",105,false,9
5,"""yellow""","""b10_y20""",141,"""More""",100,false,1
5,"""blue""","""b24_y18""",235,"""Few""",84,false,4
5,"""yellow""","""b8_y7""",189,"""Few""",115,true,0
5,"""blue""","""b5_y6""",94,"""Many""",123,true,4
5,"""blue""","""b20_y10""",16,"""Fewer than half""",94,false,8
5,"""blue""","""b16_y12""",16,"""More""",96,false,6
5,"""blue""","""b30_y15""",107,"""More""",92,true,0
5,"""yellow""","""b27_y24""",14,"""Fewer than half""",99,false,3
5,"""blue""","""b14_y16""",85,"""Few""",100,true,3
5,"""yellow""","""b10_y20""",8,"""Many""",88,false,5
5,"""blue""","""b18_y12""",104,"""More""",78,true,8
5,"""blue""","""b6_y8""",106,"""Most""",214,true,9
5,"""blue""","""b5_y10""",117,"""More""",147,true,9
5,"""yellow""","""b30_y15""",80,"""Most""",124,true,8
5,"""blue""","""b21_y24""",16,"""Fewer than half""",189,false,4
5,"""yellow""","""b8_y7""",141,"""Many""",83,true,8
5,"""blue""","""b15_y30""",124,"""Few""",126,true,2
5,"""blue""","""b30_y15""",69,"""Few""",122,true,3
5,"""yellow""","""b16_y18""",101,"""Fewer than half""",129,true,5
5,"""yellow""","""b9_y6""",43,"""Few""",132,false,5
5,"""yellow""","""b9_y8""",111,"""More than half""",63,true,8
5,"""yellow""","""b21_y24""",81,"""Fewer than half""",76,true,6
5,"""yellow""","""b30_y15""",89,"""Many""",455,true,1
5,"""blue""","""b18_y15""",82,"""Fewer than half""",368,false,0
5,"""blue""","""b24_y21""",59,"""More""",334,false,0
5,"""blue""","""b24_y21""",189,"""More than half""",69,true,4
5,"""yellow""","""b20_y24""",95,"""Few""",214,true,3
5,"""yellow""","""b30_y15""",131,"""More than half""",161,false,8
5,"""blue""","""b21_y24""",170,"""Many""",138,true,9
5,"""blue""","""b8_y7""",121,"""Many""",79,false,9
5,"""blue""","""b10_y5""",156,"""More than half""",51,true,4
5,"""blue""","""b15_y18""",127,"""More than half""",71,true,1
5,"""yellow""","""b18_y15""",98,"""Many""",99,false,7
5,"""blue""","""b10_y5""",127,"""More than half""",103,false,3
5,"""yellow""","""b7_y8""",197,"""Few""",74,true,0
5,"""blue""","""b6_y8""",31,"""More than half""",148,true,3
5,"""yellow""","""b27_y18""",165,"""More than half""",85,false,3
5,"""yellow""","""b18_y12""",55,"""Most""",34,true,0
5,"""yellow""","""b6_y5""",136,"""More""",117,false,3
5,"""yellow""","""b18_y12""",94,"""Many""",198,true,7
5,"""yellow""","""b5_y6""",220,"""More than half""",88,true,6
5,"""yellow""","""b18_y27""",107,"""More""",99,true,3
5,"""yellow""","""b7_y8""",0,"""More""",110,true,2
5,"""yellow""","""b27_y18""",175,"""Most""",107,true,6
5,"""yellow""","""b18_y12""",2260,"""Many""",77,true,3
5,"""blue""","""b24_y20""",1388,"""Most""",1286,true,6
5,"""yellow""","""b16_y18""",1036,"""Most""",930,true,3
5,"""blue""","""b18_y16""",1054,"""Many""",947,true,2
5,"""yellow""","""b18_y15""",1580,"""Fewer than half""",1471,true,7
5,"""yellow""","""b21_y24""",2315,"""More than half""",1119,true,7
5,"""blue""","""b24_y21""",2179,"""More than half""",1236,true,4
5,"""blue""","""b18_y27""",827,"""More than half""",939,false,6
5,"""blue""","""b18_y24""",1534,"""More""",1570,false,1
5,"""yellow""","""b9_y8""",1820,"""Many""",1273,false,0
5,"""blue""","""b9_y6""",1356,"""Many""",1292,true,8
5,"""yellow""","""b24_y18""",1796,"""More""",1257,false,3
5,"""yellow""","""b8_y9""",1806,"""More than half""",1098,true,2
5,"""yellow""","""b5_y6""",1208,"""Many""",902,true,1
6,"""blue""","""b7_y8""",2577,"""All""",1135,false,9
6,"""yellow""","""b24_y20""",1552,"""Some""",1535,false,9
6,"""blue""","""b12_y16""",1520,"""None""",703,false,8
6,"""yellow""","""b18_y16""",1573,"""An even number""",289,true,8
6,"""blue""","""b15_y30""",1424,"""At least ten""",128,true,9
6,"""yellow""","""b6_y9""",1648,"""Some""",144,true,8
6,"""yellow""","""b15_y30""",1359,"""Many""",127,true,1
6,"""yellow""","""b18_y16""",1168,"""Many""",127,false,1
6,"""blue""","""b5_y6""",3119,"""Many""",128,true,6
6,"""blue""","""b5_y6""",2512,"""Few""",832,true,4
6,"""blue""","""b30_y15""",2142,"""Fewer than half""",319,false,5
6,"""yellow""","""b6_y5""",1343,"""More""",159,true,7
6,"""yellow""","""b5_y10""",1441,"""Fewer than half""",1024,true,5
6,"""yellow""","""b16_y14""",2959,"""Many""",224,false,2
6,"""yellow""","""b6_y8""",3392,"""Fewer than half""",847,false,8
6,"""blue""","""b12_y18""",1584,"""More than half""",1712,true,2
6,"""blue""","""b14_y16""",4513,"""Few""",1006,true,0
6,"""yellow""","""b15_y30""",1344,"""Many""",897,true,5
6,"""yellow""","""b7_y8""",2530,"""Fewer than half""",865,false,2
6,"""yellow""","""b6_y8""",2081,"""More than half""",863,true,6
6,"""yellow""","""b12_y18""",3247,"""Few""",1521,true,1
6,"""blue""","""b12_y18""",2320,"""Fewer than half""",1231,false,8
6,"""blue""","""b8_y9""",1904,"""Most""",1807,false,6
6,"""blue""","""b6_y9""",2255,"""Fewer than half""",9477,false,4
6,"""blue""","""b9_y8""",1488,"""Many""",2273,true,9
6,"""blue""","""b16_y18""",785,"""More than half""",1679,true,3
6,"""yellow""","""b9_y8""",1808,"""More""",2240,false,8
6,"""yellow""","""b9_y6""",4351,"""Few""",751,true,4
6,"""yellow""","""b10_y5""",1184,"""More than half""",1296,true,2
6,"""blue""","""b30_y15""",816,"""More""",3343,true,3
6,"""yellow""","""b24_y21""",1808,"""Few""",1488,true,5
6,"""blue""","""b9_y6""",2015,"""More""",1825,true,9
6,"""blue""","""b20_y10""",673,"""Many""",1363,true,7
6,"""yellow""","""b27_y24""",976,"""More""",1408,true,7
6,"""blue""","""b27_y18""",2783,"""Fewer than half""",6944,false,7
6,"""yellow""","""b5_y10""",3520,"""Fewer than half""",1937,false,6
6,"""yellow""","""b12_y18""",1120,"""More""",1136,true,9
6,"""blue""","""b14_y16""",1248,"""More""",1423,false,7
6,"""yellow""","""b18_y12""",2529,"""More than half""",2287,false,5
6,"""yellow""","""b20_y10""",1632,"""Most""",1856,false,1
6,"""yellow""","""b6_y9""",1440,"""Most""",3524,true,3
6,"""blue""","""b8_y9""",9521,"""More than half""",1519,true,8
6,"""blue""","""b24_y27""",5632,"""Many""",1680,false,0
6,"""yellow""","""b9_y8""",7024,"""More than half""",1280,true,2
6,"""blue""","""b18_y27""",769,"""Many""",2223,true,2
6,"""yellow""","""b8_y7""",1584,"""More""",1216,false,0
6,"""yellow""","""b20_y24""",752,"""Most""",1135,true,3
6,"""blue""","""b24_y21""",2112,"""Fewer than half""",1472,false,2
6,"""yellow""","""b8_y9""",2032,"""More than half""",1280,true,0
6,"""blue""","""b24_y21""",4816,"""Fewer than half""",1535,false,3
6,"""yellow""","""b8_y6""",848,"""Few""",884,true,5
6,"""yellow""","""b9_y8""",2143,"""Fewer than half""",975,false,4
6,"""yellow""","""b7_y8""",2993,"""Most""",1489,true,0
6,"""yellow""","""b21_y24""",1103,"""Many""",1537,true,2
6,"""blue""","""b30_y15""",5871,"""More than half""",1216,true,4
6,"""blue""","""b8_y6""",1456,"""Most""",896,true,4
6,"""yellow""","""b24_y20""",864,"""Fewer than half""",992,false,8
6,"""blue""","""b16_y12""",3713,"""Fewer than half""",1391,false,8
6,"""blue""","""b7_y8""",1151,"""Most""",1104,false,6
6,"""yellow""","""b5_y6""",1519,"""Many""",1199,true,2
6,"""blue""","""b24_y18""",976,"""Most""",879,true,3
6,"""blue""","""b9_y6""",608,"""Many""",1856,true,1
6,"""blue""","""b5_y6""",896,"""Most""",2271,false,1
6,"""blue""","""b30_y15""",1744,"""Few""",1856,false,8
6,"""blue""","""b10_y5""",1137,"""Most""",1744,true,2
6,"""yellow""","""b18_y24""",705,"""More""",1619,true,6
6,"""yellow""","""b16_y18""",1040,"""Most""",785,true,4
6,"""yellow""","""b16_y14""",1008,"""More""",1055,false,8
6,"""yellow""","""b12_y18""",1105,"""Fewer than half""",943,true,3
6,"""blue""","""b16_y14""",2528,"""Few""",192,false,8
6,"""blue""","""b24_y20""",1024,"""Few""",158,false,3
6,"""blue""","""b27_y18""",2433,"""More than half""",1472,true,9
6,"""blue""","""b9_y8""",1695,"""Many""",1120,true,7
6,"""blue""","""b14_y16""",1008,"""More""",1231,true,6
6,"""blue""","""b18_y24""",960,"""Few""",703,false,8
6,"""blue""","""b20_y10""",1041,"""Most""",799,true,3
6,"""blue""","""b7_y8""",4880,"""Most""",976,false,1
6,"""blue""","""b7_y8""",1663,"""Fewer than half""",1248,true,0
6,"""yellow""","""b18_y24""",784,"""More""",1057,true,6
6,"""yellow""","""b16_y18""",2207,"""Fewer than half""",832,false,7
6,"""blue""","""b10_y20""",896,"""Fewer than half""",864,true,6
6,"""yellow""","""b7_y8""",1621,"""Many""",831,true,2
6,"""yellow""","""b18_y16""",1425,"""Few""",720,false,6
6,"""yellow""","""b9_y8""",1777,"""More than half""",208,true,9
6,"""blue""","""b20_y10""",11089,"""Many""",2063,true,5
6,"""blue""","""b8_y6""",1456,"""Many""",2480,true,4
6,"""blue""","""b16_y12""",881,"""Many""",1055,true,9
6,"""blue""","""b12_y18""",1344,"""Most""",735,false,0
6,"""yellow""","""b18_y16""",2239,"""More""",1296,true,2
6,"""yellow""","""b24_y27""",1520,"""More""",960,true,1
6,"""blue""","""b5_y6""",5375,"""More""",1663,false,4
6,"""yellow""","""b18_y16""",864,"""More than half""",1007,true,4
6,"""blue""","""b24_y21""",1088,"""More than half""",1311,true,7
6,"""blue""","""b7_y8""",1216,"""Most""",864,false,0
6,"""blue""","""b15_y18""",1125,"""Many""",944,true,8
6,"""yellow""","""b20_y10""",1343,"""Few""",943,false,4
6,"""blue""","""b24_y27""",2912,"""More""",1008,true,7
6,"""yellow""","""b9_y8""",1712,"""Most""",1408,false,9
6,"""blue""","""b8_y6""",4287,"""Few""",160,false,8
6,"""yellow""","""b6_y5""",3904,"""More""",1056,false,8
6,"""yellow""","""b10_y20""",3103,"""More than half""",5729,true,3
6,"""yellow""","""b24_y20""",1376,"""Fewer than half""",896,false,8
6,"""yellow""","""b24_y27""",3535,"""Fewer than half""",1377,false,7
6,"""blue""","""b30_y15""",783,"""Many""",1231,true,3
6,"""blue""","""b30_y15""",963,"""More than half""",896,true,4
6,"""yellow""","""b30_y15""",1649,"""More""",927,false,7
6,"""yellow""","""b12_y18""",1472,"""More""",1792,true,9
6,"""yellow""","""b18_y24""",992,"""More than half""",880,true,9
6,"""yellow""","""b14_y16""",1279,"""More than half""",1119,false,7
6,"""blue""","""b14_y16""",3903,"""Fewer than half""",720,true,3
6,"""yellow""","""b15_y18""",2687,"""More""",768,true,1
6,"""blue""","""b8_y7""",4080,"""More than half""",1456,true,7
6,"""yellow""","""b12_y18""",1344,"""Few""",687,true,3
6,"""blue""","""b21_y24""",1632,"""Many""",832,true,3
6,"""yellow""","""b24_y27""",1777,"""Few""",479,true,6
6,"""yellow""","""b10_y20""",1344,"""More than half""",767,true,0
6,"""blue""","""b12_y18""",847,"""Many""",784,true,6
6,"""yellow""","""b10_y5""",833,"""Many""",545,true,7
6,"""blue""","""b16_y18""",1488,"""Fewer than half""",752,false,5
6,"""yellow""","""b18_y15""",1184,"""Few""",768,true,5
6,"""blue""","""b14_y16""",1942,"""Fewer than half""",5887,true,5
6,"""yellow""","""b27_y18""",1249,"""Most""",913,false,2
6,"""yellow""","""b27_y18""",2175,"""Fewer than half""",912,false,5
6,"""yellow""","""b24_y21""",833,"""Most""",191,true,7
6,"""blue""","""b18_y12""",2049,"""Most""",224,true,8
6,"""blue""","""b24_y18""",624,"""Most""",561,true,5
6,"""blue""","""b8_y7""",1663,"""More""",1408,true,5
6,"""blue""","""b6_y9""",1600,"""Few""",672,false,8
6,"""blue""","""b15_y30""",1488,"""More than half""",816,false,9
6,"""blue""","""b9_y6""",1552,"""Few""",896,true,2
6,"""yellow""","""b20_y10""",624,"""Many""",593,true,6
6,"""yellow""","""b15_y18""",688,"""Many""",656,true,0
6,"""blue""","""b6_y8""",1296,"""Most""",256,false,1
6,"""yellow""","""b10_y5""",1472,"""More""",1903,false,3
6,"""yellow""","""b27_y18""",1376,"""Few""",2080,true,0
6,"""yellow""","""b5_y10""",8259,"""Many""",897,true,9
6,"""yellow""","""b27_y24""",1168,"""Many""",177,true,8
6,"""yellow""","""b12_y18""",1583,"""More than half""",783,true,4
6,"""yellow""","""b18_y12""",1680,"""Few""",767,false,3
6,"""yellow""","""b24_y20""",1887,"""Most""",704,false,0
6,"""yellow""","""b21_y24""",656,"""More than half""",735,true,8
6,"""yellow""","""b12_y18""",1422,"""Fewer than half""",609,false,2
6,"""blue""","""b12_y16""",976,"""Fewer than half""",1057,false,0
6,"""yellow""","""b6_y5""",1217,"""More""",976,false,8
6,"""yellow""","""b15_y18""",2752,"""Most""",961,true,9
6,"""yellow""","""b9_y6""",1551,"""Many""",624,true,0
6,"""blue""","""b5_y6""",2127,"""More than half""",640,false,7
6,"""blue""","""b8_y7""",1151,"""More""",1120,true,1
6,"""blue""","""b9_y6""",992,"""More than half""",719,true,8
6,"""blue""","""b12_y18""",1329,"""Many""",720,false,3
6,"""blue""","""b8_y7""",688,"""More""",1312,true,0
6,"""blue""","""b16_y14""",5072,"""Few""",1008,true,3
6,"""yellow""","""b12_y18""",2693,"""More than half""",192,true,5
6,"""yellow""","""b6_y5""",1344,"""Many""",736,false,8
6,"""blue""","""b6_y5""",4032,"""More than half""",177,true,1
6,"""yellow""","""b9_y8""",976,"""More than half""",191,true,8
6,"""yellow""","""b18_y15""",1008,"""Many""",624,true,6
6,"""blue""","""b12_y18""",879,"""Many""",702,true,7
6,"""blue""","""b24_y21""",1120,"""More""",1472,true,7
6,"""yellow""","""b16_y18""",848,"""Few""",896,false,6
6,"""yellow""","""b24_y18""",1169,"""Most""",1152,false,1
6,"""yellow""","""b24_y18""",1104,"""More than half""",2609,true,5
6,"""blue""","""b18_y15""",1312,"""Few""",1376,true,6
6,"""blue""","""b16_y18""",4782,"""Few""",1055,false,1
6,"""blue""","""b12_y16""",1681,"""More than half""",1327,false,0
