workerid,A,B,read_time_two_and_decision,percent,nondecision_time,quant,read_time_one,response
7,"""boddle""","""molill""",1545,57,167,"""Many""",1424,"""True"""
7,"""cosutz""","""spover""",1800,42,167,"""Few""",952,"""False"""
7,"""coppar""","""hunene""",647,11,209,"""Fewer than half""",535,"""True"""
7,"""chulks""","""vulhor""",824,80,216,"""Many""",1360,"""True"""
7,"""strant""","""potind""",696,73,168,"""Most""",1960,"""True"""
7,"""middor""","""drooty""",784,27,128,"""Few""",568,"""True"""
7,"""isbant""","""unairs""",800,64,921,"""More than half""",800,"""True"""
7,"""russer""","""huttle""",48,49,1088,"""Few""",176,"""False"""
7,"""strant""","""potind""",728,48,432,"""Few""",784,"""False"""
7,"""chevel""","""podden""",808,70,392,"""Fewer than half""",1111,"""False"""
7,"""chevel""","""podden""",480,81,416,"""More than half""",1431,"""True"""
7,"""padnet""","""fanely""",152,2,928,"""Few""",192,"""True"""
7,"""puctor""","""recure""",120,21,3297,"""Many""",112,"""False"""
7,"""hadder""","""ollidy""",104,27,1448,"""Many""",592,"""False"""
7,"""shamer""","""bloifs""",824,22,184,"""Many""",519,"""False"""
7,"""pobbit""","""spippy""",688,29,160,"""Many""",680,"""False"""
7,"""jallem""","""sildal""",696,35,136,"""Fewer than half""",1088,"""True"""
7,"""shrile""","""athoid""",312,90,656,"""Most""",936,"""True"""
7,"""shrile""","""athoid""",1040,19,144,"""More than half""",992,"""False"""
7,"""ancits""","""smeath""",752,49,168,"""More than half""",736,"""False"""
7,"""spunge""","""wenple""",704,70,136,"""Fewer than half""",848,"""False"""
7,"""schook""","""jabant""",824,57,104,"""Few""",1031,"""False"""
7,"""awplor""","""fasees""",736,91,97,"""Few""",839,"""False"""
7,"""puggle""","""entand""",608,55,160,"""Few""",841,"""False"""
7,"""gukbar""","""soarse""",700,96,116,"""Few""",800,"""False"""
7,"""cather""","""funder""",960,31,144,"""Most""",952,"""False"""
7,"""pliper""","""sesare""",616,65,128,"""Few""",712,"""False"""
7,"""chadop""","""shaple""",633,90,112,"""Fewer than half""",888,"""False"""
7,"""pengyl""","""sedest""",576,9,200,"""Few""",1152,"""True"""
7,"""puggle""","""entand""",384,79,336,"""Most""",952,"""True"""
7,"""pluset""","""stubad""",121,33,495,"""Fewer than half""",143,"""True"""
7,"""zetten""","""unfobs""",264,49,1640,"""Few""",1448,"""False"""
7,"""birler""","""enciad""",296,74,608,"""Many""",2032,"""True"""
7,"""dorder""","""coggon""",336,94,168,"""More than half""",656,"""True"""
7,"""beckel""","""racual""",144,76,392,"""Most""",793,"""True"""
7,"""shamer""","""bloifs""",144,43,600,"""More than half""",680,"""False"""
7,"""fleeve""","""scalfs""",1192,69,464,"""Few""",1357,"""False"""
7,"""cosutz""","""spover""",1928,53,248,"""Many""",2408,"""True"""
7,"""awplor""","""fasees""",992,64,184,"""Most""",816,"""True"""
7,"""awplor""","""fasees""",560,82,168,"""More than half""",1096,"""True"""
7,"""middor""","""drooty""",560,66,112,"""More than half""",1905,"""True"""
7,"""cather""","""funder""",720,17,128,"""Many""",4870,"""False"""
7,"""isbant""","""unairs""",1104,58,160,"""Many""",1416,"""True"""
7,"""coamin""","""mucond""",607,85,104,"""Few""",928,"""False"""
7,"""dorder""","""coggon""",584,86,104,"""Fewer than half""",820,"""False"""
7,"""coppar""","""hunene""",656,6,136,"""Few""",784,"""True"""
7,"""mecket""","""plumry""",2376,96,183,"""More than half""",945,"""True"""
7,"""birler""","""enciad""",1032,25,136,"""Few""",648,"""True"""
7,"""chadop""","""shaple""",1008,48,168,"""Most""",3128,"""False"""
7,"""russer""","""huttle""",608,18,344,"""Many""",992,"""False"""
7,"""awplor""","""fasees""",616,41,169,"""Fewer than half""",688,"""True"""
7,"""isbant""","""unairs""",584,19,176,"""Fewer than half""",735,"""True"""
7,"""umpond""","""marire""",1240,36,208,"""Fewer than half""",777,"""True"""
7,"""puggle""","""entand""",816,79,328,"""More than half""",1552,"""True"""
7,"""pirter""","""secent""",137,63,1647,"""Fewer than half""",1143,"""True"""
7,"""shurry""","""preser""",792,58,88,"""More than half""",1207,"""True"""
7,"""zetten""","""unfobs""",568,22,112,"""More than half""",1456,"""False"""
7,"""dorder""","""coggon""",1056,32,93,"""Few""",824,"""True"""
7,"""umpond""","""marire""",642,36,46,"""Many""",168,"""False"""
7,"""russer""","""huttle""",1776,76,23,"""Most""",975,"""True"""
7,"""hadder""","""ollidy""",1072,66,400,"""Few""",2048,"""False"""
7,"""raster""","""movell""",576,23,136,"""Fewer than half""",1945,"""True"""
7,"""pengyl""","""sedest""",1145,70,160,"""Most""",1136,"""False"""
7,"""pluset""","""stubad""",834,51,102,"""Few""",592,"""False"""
7,"""devole""","""sholly""",624,33,88,"""More than half""",1480,"""False"""
7,"""shrile""","""athoid""",1024,44,112,"""Fewer than half""",1648,"""True"""
7,"""pluset""","""stubad""",1024,67,128,"""Most""",912,"""False"""
7,"""gukbar""","""soarse""",632,37,112,"""Fewer than half""",3872,"""True"""
7,"""mecket""","""plumry""",1281,7,80,"""Most""",808,"""False"""
7,"""fleeve""","""scalfs""",721,9,136,"""Fewer than half""",1064,"""True"""
7,"""tiklet""","""hullaw""",588,86,41,"""More than half""",904,"""True"""
7,"""mecket""","""plumry""",544,8,105,"""Few""",759,"""True"""
7,"""chevel""","""podden""",728,20,129,"""Many""",799,"""False"""
7,"""schook""","""jabant""",528,77,104,"""More than half""",840,"""True"""
7,"""strant""","""potind""",744,58,40,"""More than half""",760,"""True"""
7,"""jallem""","""sildal""",752,3,80,"""Few""",1144,"""True"""
7,"""ingell""","""nalill""",912,67,112,"""Few""",888,"""False"""
7,"""strant""","""potind""",841,61,175,"""Fewer than half""",2553,"""False"""
7,"""pliper""","""sesare""",841,48,176,"""Most""",2553,"""False"""
7,"""chulks""","""vulhor""",1080,23,152,"""Few""",1127,"""True"""
7,"""cosutz""","""spover""",631,63,128,"""More than half""",1072,"""False"""
7,"""umpond""","""marire""",1016,56,232,"""More than half""",2816,"""True"""
7,"""russer""","""huttle""",832,1,200,"""Fewer than half""",573,"""True"""
7,"""umpond""","""marire""",680,24,88,"""Few""",816,"""True"""
7,"""chadop""","""shaple""",655,17,88,"""More than half""",777,"""False"""
7,"""birler""","""enciad""",736,88,136,"""More than half""",928,"""True"""
7,"""shamer""","""bloifs""",560,87,104,"""Fewer than half""",710,"""False"""
7,"""gukbar""","""soarse""",832,73,129,"""Many""",783,"""True"""
7,"""ingell""","""nalill""",568,46,112,"""More than half""",896,"""False"""
7,"""middor""","""drooty""",608,16,80,"""Most""",719,"""False"""
7,"""tiklet""","""hullaw""",600,90,272,"""Few""",720,"""False"""
7,"""fleeve""","""scalfs""",888,21,72,"""Many""",512,"""False"""
7,"""puctor""","""recure""",544,10,274,"""More than half""",528,"""False"""
7,"""spunge""","""wenple""",2824,61,160,"""Few""",936,"""True"""
7,"""shamer""","""bloifs""",712,60,144,"""Few""",1176,"""False"""
7,"""devole""","""sholly""",520,23,423,"""Most""",783,"""False"""
7,"""werner""","""hurmer""",753,30,138,"""Most""",759,"""False"""
7,"""shurry""","""preser""",1368,93,112,"""Few""",968,"""True"""
7,"""puctor""","""recure""",1160,5,96,"""Fewer than half""",720,"""True"""
7,"""menner""","""nandow""",969,66,80,"""Many""",1600,"""True"""
7,"""chevel""","""podden""",680,3,56,"""Most""",832,"""False"""
7,"""kustle""","""reshix""",608,15,72,"""Fewer than half""",1504,"""True"""
7,"""gukbar""","""soarse""",887,65,112,"""Most""",855,"""True"""
7,"""sporer""","""firtly""",2376,29,152,"""Fewer than half""",800,"""True"""
7,"""chadop""","""shaple""",824,52,104,"""Few""",655,"""False"""
7,"""clidge""","""hensly""",744,42,120,"""Most""",688,"""False"""
7,"""ancits""","""smeath""",2057,17,128,"""Many""",1112,"""False"""
7,"""ingell""","""nalill""",976,11,112,"""Many""",736,"""False"""
7,"""pobbit""","""spippy""",1384,41,120,"""Most""",872,"""False"""
7,"""tiklet""","""hullaw""",655,71,136,"""Fewer than half""",847,"""False"""
7,"""bemble""","""squank""",683,13,101,"""Few""",952,"""True"""
7,"""bameta""","""unzast""",465,80,112,"""More than half""",840,"""True"""
7,"""chulks""","""vulhor""",752,55,104,"""Fewer than half""",808,"""False"""
7,"""kustle""","""reshix""",1336,1,385,"""More than half""",1040,"""False"""
7,"""cosutz""","""spover""",976,16,120,"""Most""",936,"""False"""
7,"""beckel""","""racual""",1246,51,120,"""Many""",760,"""True"""
7,"""pliper""","""sesare""",551,55,104,"""More than half""",943,"""True"""
7,"""monter""","""melelt""",608,60,120,"""More than half""",694,"""True"""
7,"""pobbit""","""spippy""",280,37,504,"""More than half""",816,"""False"""
7,"""ancits""","""smeath""",1288,55,129,"""Most""",880,"""False"""
7,"""devole""","""sholly""",960,41,80,"""Many""",1344,"""False"""
7,"""russer""","""huttle""",624,69,96,"""More than half""",2641,"""True"""
7,"""coppar""","""hunene""",928,35,103,"""Many""",2672,"""False"""
7,"""sporer""","""firtly""",838,37,504,"""Many""",1248,"""False"""
7,"""dorder""","""coggon""",688,46,128,"""Most""",760,"""False"""
7,"""pirter""","""secent""",1424,16,104,"""Few""",736,"""True"""
7,"""padnet""","""fanely""",567,98,104,"""Fewer than half""",888,"""False"""
8,"""glerb""","""fizzda""",1230,20,8989,"""All""",1472,"""False"""
8,"""thonk""","""krangly""",1230,82,8993,"""Some""",1472,"""False"""
8,"""slarm""","""briddle""",751,11,10791,"""None""",61,"""False"""
8,"""klong""","""nooty""",1300,62,5513,"""All""",1915,"""False"""
8,"""shurry""","""preser""",68,30,2637,"""Fewer than half""",1612,"""False"""
8,"""raster""","""movell""",78,86,7750,"""Most""",9608,"""True"""
8,"""puggle""","""entand""",108,68,2266,"""Many""",7562,"""True"""
8,"""monter""","""melelt""",111,49,2251,"""More than half""",4308,"""False"""
8,"""kustle""","""reshix""",89,25,1844,"""Few""",3449,"""True"""
8,"""puctor""","""recure""",107,45,2332,"""Fewer than half""",2910,"""True"""
8,"""spunge""","""wenple""",124,59,3074,"""Many""",2122,"""True"""
8,"""mecket""","""plumry""",118,64,2365,"""Few""",1771,"""False"""
8,"""middor""","""drooty""",87,33,1537,"""Many""",2012,"""False"""
8,"""bameta""","""unzast""",112,57,1673,"""Many""",1586,"""True"""
8,"""spunge""","""wenple""",136,29,1298,"""Most""",1544,"""False"""
8,"""dorder""","""coggon""",102,27,2351,"""Many""",1818,"""False"""
8,"""pluset""","""stubad""",92,67,1588,"""Fewer than half""",1843,"""False"""
8,"""werner""","""hurmer""",85,78,1099,"""Many""",1674,"""True"""
8,"""chulks""","""vulhor""",106,94,1733,"""Few""",2093,"""False"""
8,"""chadop""","""shaple""",96,27,1356,"""Few""",1656,"""True"""
8,"""middor""","""drooty""",76,16,1235,"""More than half""",2153,"""False"""
8,"""umpond""","""marire""",107,43,1719,"""Few""",1629,"""True"""
8,"""chadop""","""shaple""",92,33,1008,"""Most""",1369,"""False"""
8,"""pirter""","""secent""",93,67,907,"""More than half""",1504,"""True"""
8,"""monter""","""melelt""",104,83,1413,"""Fewer than half""",1759,"""False"""
8,"""awplor""","""fasees""",86,55,1164,"""More than half""",1950,"""True"""
8,"""pirter""","""secent""",101,57,1342,"""Many""",1757,"""True"""
8,"""devole""","""sholly""",87,32,1133,"""More than half""",1523,"""False"""
8,"""hadder""","""ollidy""",100,77,1229,"""More than half""",1876,"""True"""
8,"""boddle""","""molill""",109,5,1297,"""Most""",1621,"""False"""
8,"""gukbar""","""soarse""",120,70,980,"""Many""",1548,"""True"""
8,"""chevel""","""podden""",67,48,1259,"""Many""",1457,"""False"""
8,"""coppar""","""hunene""",85,45,1134,"""More than half""",2094,"""False"""
8,"""kustle""","""reshix""",93,58,688,"""Many""",1649,"""True"""
8,"""chulks""","""vulhor""",88,84,1605,"""Fewer than half""",1689,"""False"""
8,"""chevel""","""podden""",82,1,1976,"""Few""",986,"""True"""
8,"""cather""","""funder""",71,60,943,"""Many""",1420,"""True"""
8,"""pliper""","""sesare""",97,16,1502,"""More than half""",2093,"""False"""
8,"""raster""","""movell""",75,53,1753,"""Many""",1462,"""True"""
8,"""shamer""","""bloifs""",89,21,1381,"""Few""",1778,"""True"""
8,"""tecker""","""biller""",111,41,1370,"""Many""",1430,"""False"""
8,"""birler""","""enciad""",94,95,1082,"""Fewer than half""",1748,"""False"""
8,"""clidge""","""hensly""",88,21,869,"""Many""",1736,"""False"""
8,"""tiklet""","""hullaw""",90,74,754,"""Many""",1452,"""True"""
8,"""ingell""","""nalill""",108,96,767,"""Most""",2169,"""True"""
8,"""pengyl""","""sedest""",118,98,882,"""Many""",2110,"""True"""
8,"""boddle""","""molill""",74,18,654,"""More than half""",1997,"""False"""
8,"""bemble""","""squank""",73,5,994,"""More than half""",2260,"""False"""
8,"""mecket""","""plumry""",83,89,1278,"""Most""",2024,"""True"""
8,"""tiklet""","""hullaw""",105,3,1346,"""Few""",2069,"""True"""
8,"""werner""","""hurmer""",118,66,930,"""More than half""",1579,"""True"""
8,"""cosutz""","""spover""",100,84,1547,"""Fewer than half""",1784,"""True"""
8,"""jallem""","""sildal""",113,65,862,"""Fewer than half""",1306,"""False"""
8,"""pobbit""","""spippy""",79,76,2830,"""Fewer than half""",2527,"""False"""
8,"""shrile""","""athoid""",89,53,3514,"""Fewer than half""",1134,"""False"""
8,"""coamin""","""mucond""",92,87,671,"""Most""",1264,"""True"""
8,"""umpond""","""marire""",126,14,1136,"""More than half""",1726,"""False"""
8,"""beckel""","""racual""",104,21,1216,"""Fewer than half""",1661,"""True"""
8,"""ancits""","""smeath""",66,60,973,"""Many""",1551,"""True"""
8,"""devole""","""sholly""",77,43,1004,"""Many""",1098,"""False"""
8,"""strant""","""potind""",106,2,552,"""Many""",1161,"""False"""
8,"""fleeve""","""scalfs""",368,1,4070,"""Few""",1115,"""True"""
8,"""bameta""","""unzast""",86,35,3158,"""Most""",1765,"""False"""
8,"""fleeve""","""scalfs""",85,22,1033,"""Fewer than half""",1003,"""True"""
8,"""pengyl""","""sedest""",74,26,1153,"""Few""",1723,"""True"""
8,"""coamin""","""mucond""",75,14,1478,"""Few""",2355,"""True"""
8,"""mecket""","""plumry""",104,77,1646,"""Fewer than half""",2150,"""False"""
8,"""bameta""","""unzast""",78,31,1455,"""More than half""",1277,"""False"""
8,"""dorder""","""coggon""",81,37,965,"""More than half""",1109,"""False"""
8,"""ancits""","""smeath""",93,62,628,"""Most""",1321,"""True"""
8,"""clidge""","""hensly""",88,10,1959,"""Few""",2061,"""True"""
8,"""mecket""","""plumry""",108,12,1455,"""Many""",1976,"""False"""
8,"""fleeve""","""scalfs""",95,12,704,"""Most""",1905,"""False"""
8,"""tiklet""","""hullaw""",82,13,1290,"""Fewer than half""",1812,"""True"""
8,"""sporer""","""firtly""",87,55,1040,"""Many""",1415,"""True"""
8,"""gukbar""","""soarse""",112,60,998,"""Fewer than half""",1175,"""False"""
8,"""shrile""","""athoid""",87,6,920,"""Many""",1081,"""False"""
8,"""pirter""","""secent""",97,92,963,"""Most""",2984,"""True"""
8,"""shurry""","""preser""",97,76,1020,"""Few""",1983,"""True"""
8,"""menner""","""nandow""",91,39,1154,"""Few""",3189,"""True"""
8,"""coamin""","""mucond""",95,25,952,"""More than half""",1727,"""False"""
8,"""werner""","""hurmer""",62,58,821,"""Few""",1291,"""False"""
8,"""ingell""","""nalill""",86,78,1090,"""Fewer than half""",1339,"""False"""
8,"""coamin""","""mucond""",104,21,929,"""Fewer than half""",1382,"""True"""
8,"""kustle""","""reshix""",97,29,3714,"""Most""",1572,"""False"""
8,"""birler""","""enciad""",76,28,1299,"""Few""",1169,"""True"""
8,"""isbant""","""unairs""",104,62,700,"""Many""",1209,"""True"""
8,"""birler""","""enciad""",65,34,1359,"""Many""",1412,"""False"""
8,"""chadop""","""shaple""",121,89,893,"""More than half""",1940,"""True"""
8,"""padnet""","""fanely""",86,2,1039,"""Few""",880,"""True"""
8,"""umpond""","""marire""",87,53,904,"""Many""",1259,"""True"""
8,"""menner""","""nandow""",115,73,783,"""Many""",1346,"""True"""
8,"""werner""","""hurmer""",62,46,911,"""Fewer than half""",1262,"""False"""
8,"""puggle""","""entand""",87,97,890,"""Most""",1283,"""True"""
8,"""hadder""","""ollidy""",94,87,1067,"""Fewer than half""",2100,"""False"""
8,"""sporer""","""firtly""",88,3,1248,"""Fewer than half""",1969,"""True"""
8,"""sporer""","""firtly""",85,73,760,"""More than half""",1586,"""True"""
8,"""cather""","""funder""",78,79,974,"""More than half""",1694,"""True"""
8,"""dorder""","""coggon""",99,7,1871,"""Fewer than half""",2420,"""True"""
8,"""umpond""","""marire""",145,5,948,"""Fewer than half""",3362,"""True"""
8,"""shurry""","""preser""",119,49,1395,"""Many""",1168,"""False"""
8,"""birler""","""enciad""",81,63,662,"""Most""",1293,"""True"""
8,"""bameta""","""unzast""",76,65,823,"""Few""",2171,"""False"""
8,"""chadop""","""shaple""",68,66,602,"""Many""",1111,"""True"""
8,"""monter""","""melelt""",95,19,611,"""Few""",1322,"""True"""
8,"""strant""","""potind""",108,64,566,"""More than half""",1646,"""True"""
8,"""zetten""","""unfobs""",85,62,612,"""Most""",1452,"""True"""
8,"""schook""","""jabant""",87,23,1072,"""Few""",1525,"""True"""
8,"""spunge""","""wenple""",133,90,737,"""Few""",1602,"""False"""
8,"""boddle""","""molill""",77,90,1050,"""Fewer than half""",1323,"""True"""
8,"""coppar""","""hunene""",96,56,1232,"""Fewer than half""",1229,"""False"""
8,"""tiklet""","""hullaw""",111,97,826,"""Most""",1782,"""True"""
8,"""isbant""","""unairs""",87,95,1202,"""Few""",1543,"""False"""
8,"""shamer""","""bloifs""",77,18,668,"""Many""",1724,"""False"""
8,"""russer""","""huttle""",106,22,1253,"""Fewer than half""",1339,"""True"""
8,"""gukbar""","""soarse""",93,31,999,"""Most""",1221,"""False"""
8,"""hadder""","""ollidy""",90,10,849,"""Few""",1761,"""True"""
8,"""schook""","""jabant""",113,93,776,"""More than half""",2002,"""False"""
8,"""gukbar""","""soarse""",115,46,1541,"""Few""",1819,"""True"""
8,"""pobbit""","""spippy""",142,28,1085,"""Many""",1433,"""False"""
8,"""cosutz""","""spover""",106,72,732,"""Most""",876,"""True"""
8,"""beckel""","""racual""",53,48,1976,"""Few""",1084,"""True"""
8,"""pobbit""","""spippy""",96,78,3502,"""Most""",1525,"""True"""
8,"""schook""","""jabant""",121,89,953,"""Fewer than half""",1923,"""False"""
8,"""isbant""","""unairs""",107,96,1032,"""Most""",1077,"""True"""
8,"""bameta""","""unzast""",91,25,894,"""Fewer than half""",935,"""True"""
8,"""pirter""","""secent""",87,96,856,"""Few""",1194,"""False"""
8,"""pluset""","""stubad""",107,26,959,"""Most""",1387,"""False"""
8,"""hadder""","""ollidy""",87,88,1048,"""Many""",974,"""True"""
8,"""padnet""","""fanely""",106,64,1304,"""Most""",1246,"""True"""
8,"""cather""","""funder""",96,27,1153,"""Fewer than half""",1094,"""True"""
8,"""chulks""","""vulhor""",92,98,544,"""Many""",1278,"""True"""
8,"""pluset""","""stubad""",93,41,1485,"""Few""",1470,"""True"""
8,"""puggle""","""entand""",126,65,812,"""Few""",1120,"""False"""
8,"""bemble""","""squank""",102,94,1078,"""Few""",1235,"""False"""
8,"""puctor""","""recure""",112,91,852,"""Many""",1063,"""True"""
8,"""boddle""","""molill""",114,11,653,"""Many""",1223,"""False"""
8,"""chevel""","""podden""",128,5,1653,"""Most""",1292,"""False"""
8,"""zetten""","""unfobs""",125,56,660,"""More than half""",1009,"""True"""
8,"""beckel""","""racual""",102,2,645,"""More than half""",1061,"""False"""
8,"""chulks""","""vulhor""",129,4,652,"""More than half""",1018,"""False"""
8,"""fleeve""","""scalfs""",84,16,574,"""Many""",1144,"""False"""
8,"""zetten""","""unfobs""",38,62,546,"""Many""",1169,"""True"""
8,"""devole""","""sholly""",115,91,697,"""Fewer than half""",1291,"""True"""
8,"""tecker""","""biller""",103,36,861,"""Fewer than half""",1320,"""True"""
8,"""dorder""","""coggon""",117,82,566,"""Most""",1262,"""True"""
8,"""bemble""","""squank""",104,96,511,"""Many""",1203,"""True"""
8,"""puggle""","""entand""",102,67,504,"""More than half""",1099,"""True"""
8,"""jallem""","""sildal""",114,81,534,"""Most""",1511,"""True"""
8,"""puctor""","""recure""",96,99,1478,"""More than half""",1371,"""True"""
8,"""puctor""","""recure""",103,66,769,"""Most""",1550,"""True"""
8,"""tecker""","""biller""",98,30,886,"""Most""",1202,"""False"""
8,"""devole""","""sholly""",106,15,465,"""Most""",1126,"""False"""
8,"""pirter""","""secent""",59,16,2831,"""Fewer than half""",282,"""False"""
8,"""shurry""","""preser""",109,36,1588,"""Most""",1192,"""True"""
8,"""shrile""","""athoid""",125,75,569,"""Few""",907,"""False"""
8,"""tecker""","""biller""",102,88,836,"""Few""",921,"""False"""
8,"""shrile""","""athoid""",95,66,456,"""More than half""",1006,"""True"""
8,"""tecker""","""biller""",91,97,440,"""More than half""",1124,"""True"""
8,"""middor""","""drooty""",84,77,529,"""Most""",1656,"""True"""
8,"""chadop""","""shaple""",100,99,991,"""Fewer than half""",1382,"""False"""
8,"""raster""","""movell""",105,84,517,"""Fewer than half""",2192,"""False"""
8,"""sporer""","""firtly""",55,75,1244,"""Most""",1622,"""True"""
8,"""pluset""","""stubad""",113,69,624,"""Many""",1181,"""True"""
8,"""russer""","""huttle""",132,72,1096,"""Most""",1028,"""True"""
8,"""gukbar""","""soarse""",91,88,707,"""More than half""",1014,"""True"""
8,"""monter""","""melelt""",69,20,1420,"""Most""",1287,"""False"""
8,"""chevel""","""podden""",101,3,3305,"""More than half""",2203,"""False"""
8,"""pluset""","""stubad""",92,14,860,"""More than half""",1595,"""False"""
8,"""isbant""","""unairs""",105,65,673,"""Fewer than half""",3925,"""False"""
8,"""mecket""","""plumry""",119,12,553,"""More than half""",3689,"""False"""
8,"""awplor""","""fasees""",155,65,709,"""Fewer than half""",2286,"""True"""
8,"""shamer""","""bloifs""",87,12,815,"""Fewer than half""",1466,"""True"""
8,"""coppar""","""hunene""",65,18,630,"""Few""",1397,"""True"""
8,"""pliper""","""sesare""",75,18,581,"""Few""",1496,"""True"""
8,"""cosutz""","""spover""",79,69,556,"""Few""",1202,"""False"""
8,"""awplor""","""fasees""",139,10,645,"""Many""",1627,"""False"""
8,"""dorder""","""coggon""",90,41,970,"""Few""",1410,"""True"""
8,"""ingell""","""nalill""",87,1,834,"""Few""",1170,"""True"""
8,"""pliper""","""sesare""",106,32,652,"""Many""",1640,"""False"""
8,"""cosutz""","""spover""",93,21,758,"""More than half""",1446,"""False"""
8,"""russer""","""huttle""",68,82,666,"""Few""",1577,"""False"""
8,"""pliper""","""sesare""",138,68,1692,"""Fewer than half""",2368,"""False"""
8,"""menner""","""nandow""",71,29,912,"""Fewer than half""",1733,"""True"""
8,"""pengyl""","""sedest""",77,96,679,"""Most""",1430,"""True"""
8,"""pobbit""","""spippy""",63,9,892,"""More than half""",1281,"""False"""
8,"""russer""","""huttle""",113,26,566,"""More than half""",1759,"""False"""
8,"""bemble""","""squank""",117,47,581,"""Most""",1458,"""False"""
8,"""umpond""","""marire""",122,6,549,"""Most""",1155,"""True"""
8,"""isbant""","""unairs""",137,58,942,"""More than half""",1840,"""True"""
8,"""kustle""","""reshix""",111,36,1016,"""Fewer than half""",1210,"""True"""
8,"""padnet""","""fanely""",73,70,662,"""More than half""",1329,"""True"""
8,"""jallem""","""sildal""",105,89,1181,"""Many""",1361,"""True"""
8,"""raster""","""movell""",148,66,651,"""Few""",1476,"""False"""
8,"""monter""","""melelt""",104,80,591,"""Many""",1228,"""True"""
8,"""bemble""","""squank""",109,72,544,"""Fewer than half""",2256,"""False"""
8,"""beckel""","""racual""",117,84,790,"""Many""",2010,"""True"""
8,"""zetten""","""unfobs""",81,19,511,"""Fewer than half""",3069,"""True"""
8,"""strant""","""potind""",113,46,747,"""Fewer than half""",1128,"""True"""
8,"""werner""","""hurmer""",88,75,510,"""Most""",1799,"""True"""
8,"""shamer""","""bloifs""",93,40,627,"""Most""",1506,"""False"""
8,"""jallem""","""sildal""",97,19,614,"""Few""",1498,"""True"""
8,"""shurry""","""preser""",106,79,785,"""More than half""",1564,"""True"""
8,"""pliper""","""sesare""",113,39,927,"""Most""",1735,"""False"""
8,"""padnet""","""fanely""",65,59,1320,"""Fewer than half""",1686,"""False"""
8,"""coppar""","""hunene""",62,28,1082,"""Most""",1754,"""False"""
8,"""coamin""","""mucond""",83,57,577,"""Many""",1419,"""True"""
8,"""padnet""","""fanely""",82,27,604,"""Many""",1520,"""False"""
8,"""spunge""","""wenple""",50,88,681,"""Fewer than half""",2113,"""False"""
8,"""russer""","""huttle""",70,21,685,"""Many""",1933,"""False"""
8,"""shrile""","""athoid""",102,55,802,"""Most""",1898,"""True"""
8,"""middor""","""drooty""",92,26,1255,"""Fewer than half""",3651,"""True"""
8,"""devole""","""sholly""",101,55,1122,"""Few""",1736,"""False"""
8,"""clidge""","""hensly""",61,13,970,"""Fewer than half""",1410,"""True"""
8,"""cather""","""funder""",76,71,833,"""Few""",1415,"""False"""
8,"""strant""","""potind""",83,68,1467,"""Few""",1712,"""False"""
8,"""birler""","""enciad""",90,67,517,"""More than half""",1555,"""True"""
8,"""cosutz""","""spover""",98,47,717,"""Many""",1342,"""False"""
8,"""jallem""","""sildal""",93,43,690,"""More than half""",2062,"""False"""
8,"""pengyl""","""sedest""",109,35,680,"""More than half""",1531,"""False"""
8,"""ingell""","""nalill""",97,47,667,"""More than half""",1708,"""False"""
8,"""puctor""","""recure""",92,69,676,"""Few""",2343,"""False"""
8,"""puggle""","""entand""",169,49,2074,"""Fewer than half""",1402,"""True"""
8,"""pengyl""","""sedest""",81,73,857,"""Fewer than half""",1594,"""False"""
8,"""chulks""","""vulhor""",104,58,581,"""Most""",1391,"""True"""
8,"""schook""","""jabant""",107,78,642,"""Many""",1821,"""True"""
8,"""schook""","""jabant""",78,46,753,"""Most""",1477,"""False"""
8,"""cather""","""funder""",134,89,660,"""Most""",1863,"""True"""
8,"""zetten""","""unfobs""",104,17,1014,"""Few""",1697,"""True"""
8,"""spunge""","""wenple""",107,36,657,"""More than half""",1682,"""False"""
8,"""boddle""","""molill""",114,56,916,"""Few""",1693,"""False"""
8,"""ancits""","""smeath""",97,76,1807,"""Few""",2235,"""False"""
8,"""clidge""","""hensly""",123,96,510,"""Most""",1251,"""True"""
8,"""awplor""","""fasees""",111,45,1054,"""Most""",1434,"""False"""
8,"""strant""","""potind""",100,74,497,"""Most""",1330,"""True"""
8,"""menner""","""nandow""",103,69,515,"""More than half""",2421,"""True"""
8,"""shamer""","""bloifs""",109,43,617,"""More than half""",1638,"""False"""
8,"""ingell""","""nalill""",121,94,476,"""Many""",1408,"""True"""
8,"""pobbit""","""spippy""",90,62,761,"""Few""",1723,"""False"""
8,"""awplor""","""fasees""",126,37,1187,"""Few""",2129,"""True"""
8,"""clidge""","""hensly""",129,12,621,"""More than half""",1620,"""False"""
8,"""menner""","""nandow""",94,68,610,"""Most""",2314,"""True"""
8,"""sporer""","""firtly""",86,58,1134,"""Few""",1582,"""False"""
8,"""ancits""","""smeath""",83,72,620,"""More than half""",2163,"""True"""
8,"""raster""","""movell""",90,48,1660,"""More than half""",4939,"""False"""
8,"""hadder""","""ollidy""",102,61,488,"""Most""",1866,"""True"""
8,"""chevel""","""podden""",116,81,587,"""Fewer than half""",1779,"""False"""
8,"""middor""","""drooty""",110,7,805,"""Few""",1626,"""True"""
8,"""ancits""","""smeath""",136,1,1259,"""Fewer than half""",3441,"""True"""
8,"""tiklet""","""hullaw""",96,94,558,"""More than half""",1631,"""True"""
8,"""fleeve""","""scalfs""",91,92,471,"""More than half""",1347,"""True"""
